origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
ASE|2|high|167|158.51|151.67
ASE|2|low|484|-4.28|-12.39
ASE|2|medium|175|31.81|24.66
ASE|2|unknown|37||
ASE|3|high|186|154.83|152.41
ASE|3|low|542|-4.68|-11.56
ASE|3|medium|197|34.29|26.97
ASE|3|unknown|57||
ASE|4|high|41|205.68|209.39
ASE|4|low|350|-4.91|-9.12
ASE|4|medium|63|35.29|31.17
ASE|4|unknown|17||
ASE|5|high|36|154.14|149.11
ASE|5|low|132|-6.98|-11.52
ASE|5|medium|29|31.48|24.61
ASE|5|unknown|4||
ASE|6|high|73|156.73|153.92
ASE|6|low|489|-6.09|-9.5
ASE|6|medium|81|33.65|31.71
ASE|6|unknown|27||
ASE|7|high|64|187.73|192.42
ASE|7|low|547|-5.74|-9.42
ASE|7|medium|89|32.75|31.24
ASE|7|unknown|9||
ASE|8|high|81|145.25|146.21
ASE|8|low|464|-5.29|-7.68
ASE|8|medium|102|33.49|30.95
ASE|9|high|76|145.63|146.74
ASE|9|low|408|-6.48|-12.29
ASE|9|medium|61|34.77|30.34
ASE|9|unknown|3||
ASE|10|high|33|149.27|143.64
ASE|10|low|417|-7.25|-13.04
ASE|10|medium|42|33.57|26.76
ASE|10|unknown|2||
ASE|11|high|45|146.96|147.93
ASE|11|low|281|-7.54|-13.29
ASE|11|medium|39|34.33|36.21
ASE|11|unknown|26||
ASE|12|high|149|201.6|201.14
ASE|12|low|427|-5.41|-15.21
ASE|12|medium|117|35.37|29.18
ASE|12|unknown|40||
ATL|1|high|1687|144.67|140.07
ATL|1|low|20463|-1.78|-6.99
ATL|1|medium|3738|31.41|26.5
ATL|1|unknown|214||
ATL|2|high|663|131.99|125.23
ATL|2|low|21640|-2.56|-6.98
ATL|2|medium|2307|29.51|24.63
ATL|2|unknown|18||
ATL|3|high|1411|125.86|122.77
ATL|3|low|22810|-1.75|-6.52
ATL|3|medium|3961|30.99|26.29
ATL|3|unknown|69||
ATL|4|high|1380|131.83|130.34
ATL|4|low|23128|-1.78|-4.87
ATL|4|medium|3651|30.8|27.22
ATL|4|unknown|47||
ATL|5|high|2615|131.96|132.91
ATL|5|low|21968|-1.05|-3.05
ATL|5|medium|4909|31.52|31.21
ATL|5|unknown|152||
ATL|6|high|1747|133.59|129.04
ATL|6|low|22873|-1.64|-6.74
ATL|6|medium|4428|30.71|25.82
ATL|6|unknown|114||
ATL|7|high|4660|152.5|152.0
ATL|7|low|17996|-1.21|-4.45
ATL|7|medium|5561|33.13|32.6
ATL|7|unknown|805||
ATL|8|high|1979|135.61|132.07
ATL|8|low|23016|-2.46|-7.46
ATL|8|medium|4006|31.69|27.32
ATL|8|unknown|245||
ATL|9|high|1228|139.75|135.05
ATL|9|low|23476|-2.84|-7.47
ATL|9|medium|3137|31.22|27.08
ATL|9|unknown|142||
ATL|10|high|742|129.98|122.63
ATL|10|low|25868|-2.95|-8.49
ATL|10|medium|2747|29.51|22.84
ATL|10|unknown|98||
ATL|11|high|847|124.95|121.62
ATL|11|low|24043|-3.0|-7.36
ATL|11|medium|2890|30.02|25.36
ATL|11|unknown|21||
ATL|12|high|1820|132.87|127.92
ATL|12|low|22237|-1.52|-6.32
ATL|12|medium|4742|31.1|26.4
ATL|12|unknown|61||
ATW|1|high|61|201.11|192.0
ATW|1|low|329|-3.18|-9.01
ATW|1|medium|44|32.59|27.36
ATW|1|unknown|19||
ATW|2|high|38|264.55|251.55
ATW|2|low|368|-6.26|-15.23
ATW|2|medium|26|34.5|26.92
ATW|2|unknown|3||
ATW|3|high|33|216.61|209.33
ATW|3|low|447|-5.57|-13.97
ATW|3|medium|47|29.7|26.34
ATW|3|unknown|3||
ATW|4|high|36|339.33|344.94
ATW|4|low|439|-6.55|-12.17
ATW|4|medium|34|33.44|23.82
ATW|4|unknown|4||
ATW|5|high|50|177.12|173.92
ATW|5|low|429|-5.45|-10.91
ATW|5|medium|47|34.11|32.19
ATW|5|unknown|3||
ATW|6|high|64|173.81|173.19
ATW|6|low|397|-5.52|-8.07
ATW|6|medium|53|32.02|32.6
ATW|6|unknown|6||
ATW|7|high|43|128.23|132.91
ATW|7|low|420|-4.99|-6.86
ATW|7|medium|56|32.88|33.02
ATW|7|unknown|13||
ATW|8|high|52|157.46|154.27
ATW|8|low|411|-5.41|-8.22
ATW|8|medium|38|34.42|30.22
ATW|8|unknown|2||
ATW|9|high|35|121.2|116.34
ATW|9|low|428|-6.32|-12.09
ATW|9|medium|47|35.51|30.51
ATW|10|high|33|145.45|134.36
ATW|10|low|495|-5.89|-12.76
ATW|10|medium|29|32.97|23.79
ATW|10|unknown|5||
ATW|11|high|44|167.59|162.43
ATW|11|low|459|-5.32|-10.78
ATW|11|medium|46|33.22|27.28
ATW|11|unknown|2||
ATW|12|high|77|185.87|184.59
ATW|12|low|422|-3.76|-6.97
ATW|12|medium|64|32.53|32.61
ATW|12|unknown|32||
AUS|1|high|526|150.02|148.84
AUS|1|low|4822|-2.27|-7.12
AUS|1|medium|1106|30.6|26.0
AUS|1|unknown|179||
AUS|2|high|216|132.0|128.1
AUS|2|low|5006|-3.23|-6.88
AUS|2|medium|607|29.4|24.81
AUS|2|unknown|21||
AUS|3|high|531|137.22|133.52
AUS|3|low|5413|-2.2|-7.66
AUS|3|medium|1149|31.07|25.57
AUS|3|unknown|43||
AUS|4|high|501|152.08|148.63
AUS|4|low|5562|-1.85|-7.85
AUS|4|medium|1189|30.54|25.35
AUS|4|unknown|31||
AUS|5|high|1057|162.88|161.57
AUS|5|low|5030|-0.46|-4.9
AUS|5|medium|1628|32.19|29.41
AUS|5|unknown|80||
AUS|6|high|691|153.23|146.5
AUS|6|low|5325|-0.96|-6.27
AUS|6|medium|1458|31.51|25.42
AUS|6|unknown|46||
AUS|7|high|940|148.08|142.99
AUS|7|low|5028|-1.24|-7.16
AUS|7|medium|1613|31.85|26.35
AUS|7|unknown|113||
AUS|8|high|491|167.1|157.13
AUS|8|low|5668|-3.25|-10.4
AUS|8|medium|905|31.38|25.22
AUS|8|unknown|58||
AUS|9|high|223|167.31|161.41
AUS|9|low|5857|-3.3|-8.55
AUS|9|medium|692|29.74|24.13
AUS|9|unknown|14||
AUS|10|high|262|156.59|151.54
AUS|10|low|6307|-2.88|-8.57
AUS|10|medium|758|29.92|23.99
AUS|10|unknown|27||
AUS|11|high|307|146.53|140.06
AUS|11|low|5772|-2.67|-8.68
AUS|11|medium|735|29.97|23.69
AUS|11|unknown|21||
AUS|12|high|516|145.81|141.88
AUS|12|low|5371|-2.08|-8.87
AUS|12|medium|1002|31.16|24.24
AUS|12|unknown|21||
AVL|1|high|63|154.03|148.29
AVL|1|low|661|-4.77|-10.39
AVL|1|medium|112|30.64|28.46
AVL|1|unknown|15||
AVL|2|high|25|267.72|265.0
AVL|2|low|678|-5.59|-10.6
AVL|2|medium|45|29.8|25.13
AVL|2|unknown|3||
AVL|3|high|51|172.96|171.98
AVL|3|low|716|-4.3|-9.56
AVL|3|medium|90|32.16|25.66
AVL|3|unknown|3||
AVL|4|high|59|158.14|155.42
AVL|4|low|811|-4.8|-8.16
AVL|4|medium|126|31.84|26.2
AVL|4|unknown|3||
AVL|5|high|117|178.71|181.35
AVL|5|low|816|-3.21|-6.6
AVL|5|medium|180|31.13|28.31
AVL|5|unknown|8||
AVL|6|high|137|155.89|155.86
AVL|6|low|799|-1.91|-6.97
AVL|6|medium|232|30.52|26.48
AVL|6|unknown|21||
AVL|7|high|195|167.12|169.01
AVL|7|low|759|-2.17|-5.94
AVL|7|medium|242|32.64|31.21
AVL|7|unknown|41||
AVL|8|high|130|156.16|158.98
AVL|8|low|813|-3.99|-8.18
AVL|8|medium|213|32.01|31.02
AVL|8|unknown|35||
AVL|9|high|70|166.09|159.84
AVL|9|low|794|-3.2|-8.24
AVL|9|medium|146|28.55|22.76
AVL|9|unknown|85||
AVL|10|high|62|168.94|158.77
AVL|10|low|855|-7.98|-12.94
AVL|10|medium|88|31.89|25.91
AVL|10|unknown|68||
AVL|11|high|43|193.84|185.52
AVL|11|low|734|-5.49|-10.51
AVL|11|medium|75|32.15|26.97
AVL|11|unknown|3||
AVL|12|high|72|153.15|146.97
AVL|12|low|567|-3.38|-10.2
AVL|12|medium|115|32.05|23.98
AVL|12|unknown|5||
AVP|1|high|21|286.9|277.57
AVP|1|low|97|-4.3|-14.94
AVP|1|medium|7|37.29|35.86
AVP|1|unknown|3||
AVP|2|high|9|220.56|201.78
AVP|2|low|104|-4.17|-17.78
AVP|2|medium|8|28.38|7.63
AVP|2|unknown|1||
AVP|3|high|7|204.86|187.14
AVP|3|low|99|-5.33|-12.38
AVP|3|medium|11|28.36|20.18
AVP|4|high|11|158.18|149.18
AVP|4|low|69|-4.25|-14.25
AVP|4|medium|12|39.08|41.92
AVP|5|high|26|174.69|181.08
AVP|5|low|89|-2.11|-6.99
AVP|5|medium|27|31.7|25.41
AVP|5|unknown|2||
AVP|6|high|12|111.0|109.42
AVP|6|low|110|-4.36|-11.94
AVP|6|medium|21|33.05|22.24
AVP|6|unknown|1||
AVP|7|high|20|140.4|134.37
AVP|7|low|104|-2.99|-8.53
AVP|7|medium|18|27.39|27.72
AVP|7|unknown|5||
AVP|8|high|17|173.06|172.18
AVP|8|low|102|-4.39|-4.94
AVP|8|medium|23|33.78|48.09
AVP|8|unknown|3||
AVP|9|high|12|262.17|256.67
AVP|9|low|106|-5.5|-12.26
AVP|9|medium|6|27.83|40.0
AVP|9|unknown|3||
AVP|10|high|5|92.2|91.0
AVP|10|low|127|-5.01|-11.55
AVP|10|medium|6|33.0|41.5
AVP|11|high|6|227.0|230.5
AVP|11|low|121|-4.58|-11.35
AVP|11|medium|13|31.69|22.31
AVP|11|unknown|1||
AVP|12|high|10|131.2|123.9
AVP|12|low|118|-4.88|-11.58
AVP|12|medium|14|27.93|22.21
AZA|1|high|27|226.0|226.46
AZA|1|low|422|-6.86|-11.57
AZA|1|medium|51|32.9|28.36
AZA|1|unknown|10||
AZA|2|high|11|186.73|177.82
AZA|2|low|439|-6.99|-16.17
AZA|2|medium|26|31.77|19.4
AZA|3|high|19|247.11|243.37
AZA|3|low|546|-6.57|-14.27
AZA|3|medium|45|30.0|22.51
AZA|3|unknown|1||
AZA|4|high|3|79.67|74.33
AZA|4|low|437|-5.79|-15.19
AZA|4|medium|23|25.57|17.52
AZA|5|high|7|107.57|100.57
AZA|5|low|425|-6.11|-12.05
AZA|5|medium|29|29.66|26.28
AZA|6|high|39|173.9|174.65
AZA|6|low|416|-5.96|-8.8
AZA|6|medium|54|29.09|28.83
AZA|6|unknown|4||
AZA|7|high|46|158.37|162.46
AZA|7|low|418|-5.9|-5.85
AZA|7|medium|77|28.56|29.29
AZA|7|unknown|13||
AZA|8|high|18|101.11|102.56
AZA|8|low|318|-6.32|-9.81
AZA|8|medium|54|33.63|30.61
AZA|8|unknown|1||
AZA|9|high|13|106.15|105.08
AZA|9|low|281|-6.6|-12.15
AZA|9|medium|30|30.73|26.77
AZA|9|unknown|1||
AZA|10|high|9|85.22|82.75
AZA|10|low|425|-5.79|-10.85
AZA|10|medium|30|29.33|23.5
AZA|11|high|22|118.41|115.05
AZA|11|low|421|-5.67|-14.2
AZA|11|medium|45|25.53|19.78
AZA|12|high|39|145.62|146.62
AZA|12|low|493|-5.32|-9.79
AZA|12|medium|89|32.02|28.01
AZA|12|unknown|4||
AZO|1|high|7|150.14|137.43
AZO|1|low|59|-4.25|-9.02
AZO|1|medium|8|37.88|30.0
AZO|1|unknown|6||
AZO|2|high|2|101.0|96.0
AZO|2|low|74|-5.61|-15.05
AZO|2|medium|2|38.0|29.0
AZO|3|high|2|154.5|151.0
AZO|3|low|83|-6.12|-16.36
AZO|3|medium|3|23.0|21.0
AZO|4|high|3|173.67|162.0
AZO|4|low|81|-5.47|-9.09
AZO|4|medium|2|24.0|32.0
AZO|5|high|7|123.71|114.57
AZO|5|low|76|-4.82|-7.66
AZO|5|medium|4|34.25|32.75
AZO|5|unknown|1||
AZO|6|high|11|169.27|161.18
AZO|6|low|66|-4.38|-6.71
AZO|6|medium|5|35.0|30.0
AZO|6|unknown|1||
AZO|7|high|10|253.9|249.4
AZO|7|low|64|-4.48|-7.47
AZO|7|medium|11|32.73|22.18
AZO|8|high|12|138.25|131.33
AZO|8|low|61|-4.15|-10.13
AZO|8|medium|8|40.38|32.38
AZO|8|unknown|2||
AZO|9|high|6|143.33|141.67
AZO|9|low|70|-5.63|-8.49
AZO|9|medium|3|42.67|36.67
AZO|10|high|5|115.0|104.6
AZO|10|low|78|-6.62|-10.81
AZO|10|medium|5|39.2|30.4
AZO|11|high|10|148.0|152.5
AZO|11|low|65|-6.29|-15.65
AZO|11|medium|8|40.63|30.13
AZO|12|high|8|148.88|152.63
AZO|12|low|64|-4.11|-11.0
AZO|12|medium|4|30.5|26.5
AZO|12|unknown|2||
BDL|1|high|123|196.11|203.36
BDL|1|low|1205|-2.71|-5.88
BDL|1|medium|214|30.41|29.75
BDL|1|unknown|50||
BDL|2|high|79|169.53|160.58
BDL|2|low|1340|-3.29|-12.81
BDL|2|medium|156|28.28|18.05
BDL|2|unknown|11||
BDL|3|high|141|164.03|160.84
BDL|3|low|1394|-3.92|-12.73
BDL|3|medium|207|30.2|23.97
BDL|3|unknown|13||
BDL|4|high|118|175.13|173.26
BDL|4|low|1621|-3.57|-11.21
BDL|4|medium|223|30.02|21.42
BDL|4|unknown|7||
BDL|5|high|161|180.65|178.53
BDL|5|low|1455|-3.03|-9.79
BDL|5|medium|276|30.42|25.18
BDL|5|unknown|18||
BDL|6|high|170|168.66|168.47
BDL|6|low|1408|-3.25|-9.68
BDL|6|medium|283|33.14|30.52
BDL|6|unknown|21||
BDL|7|high|210|146.7|146.02
BDL|7|low|1346|-2.54|-6.1
BDL|7|medium|313|33.66|29.95
BDL|7|unknown|49||
BDL|8|high|174|141.89|142.43
BDL|8|low|1500|-2.84|-8.11
BDL|8|medium|307|30.84|25.99
BDL|8|unknown|51||
BDL|9|high|66|164.06|156.14
BDL|9|low|1602|-4.25|-10.73
BDL|9|medium|169|29.76|21.47
BDL|9|unknown|7||
BDL|10|high|59|190.53|177.49
BDL|10|low|1753|-3.59|-11.71
BDL|10|medium|184|28.82|17.42
BDL|10|unknown|18||
BDL|11|high|60|158.5|152.12
BDL|11|low|1578|-4.0|-12.79
BDL|11|medium|192|29.2|19.9
BDL|11|unknown|2||
BDL|12|high|119|138.47|135.19
BDL|12|low|1508|-2.45|-8.2
BDL|12|medium|265|30.54|25.1
BDL|12|unknown|6||
BET|1|high|7|110.43|114.14
BET|1|low|36|-4.97|-3.94
BET|1|medium|15|30.47|33.4
BET|1|unknown|2||
BET|2|high|6|81.83|86.83
BET|2|low|34|-1.62|2.53
BET|2|medium|16|35.63|42.88
BET|2|unknown|2||
BET|3|high|10|132.0|131.9
BET|3|low|36|-2.08|3.0
BET|3|medium|16|26.56|25.81
BET|4|high|3|97.0|97.33
BET|4|low|46|-3.3|-1.78
BET|4|medium|10|35.6|33.4
BET|4|unknown|1||
BET|5|high|1|72.0|60.0
BET|5|low|44|-2.89|-1.39
BET|5|medium|17|27.35|24.35
BET|6|high|2|143.0|162.5
BET|6|low|49|-9.04|-1.53
BET|6|medium|9|23.22|29.11
BET|7|high|1|72.0|72.0
BET|7|low|45|-6.24|0.51
BET|7|medium|15|28.87|29.53
BET|7|unknown|1||
BET|8|high|5|150.2|156.0
BET|8|low|50|-4.84|-0.96
BET|8|medium|7|30.86|33.86
BET|9|high|3|82.67|88.33
BET|9|low|53|-8.57|-2.87
BET|9|medium|4|24.5|24.75
BET|10|high|2|69.5|79.0
BET|10|low|53|-4.34|-1.6
BET|10|medium|7|28.0|28.86
BET|11|high|3|86.33|88.0
BET|11|low|50|-6.44|-0.4
BET|11|medium|3|25.33|21.33
BET|11|unknown|2||
BET|12|high|3|82.67|82.33
BET|12|low|43|-5.63|-1.91
BET|12|medium|14|27.79|29.43
BFF|1|high|2|247.5|252.0
BFF|1|low|45|-8.11|-10.53
BFF|1|medium|2|25.0|47.0
BFF|1|unknown|1||
BFF|2|high|4|336.75|342.75
BFF|2|low|40|-8.58|-10.9
BFF|2|medium|5|42.8|33.4
BFF|2|unknown|1||
BFF|3|high|1|108.0|111.0
BFF|3|low|50|-8.6|-15.36
BFF|3|unknown|2||
BFF|4|high|2|529.0|551.5
BFF|4|low|41|-7.78|-4.56
BFF|4|medium|6|36.5|39.17
BFF|4|unknown|2||
BFF|5|high|2|154.0|142.0
BFF|5|low|48|-9.38|-6.92
BFF|5|medium|2|54.5|43.0
BFF|5|unknown|1||
BFF|6|high|2|85.5|84.0
BFF|6|low|43|-7.72|-7.3
BFF|6|medium|6|34.33|27.67
BFF|6|unknown|1||
BFF|7|high|3|321.67|322.33
BFF|7|low|46|-8.67|-11.54
BFF|7|medium|3|22.0|14.67
BFF|8|high|7|340.29|339.14
BFF|8|low|44|-7.43|-9.77
BFF|8|medium|2|49.5|41.5
BFF|8|unknown|1||
BFF|9|high|2|140.5|136.0
BFF|9|low|45|-8.93|-8.42
BFF|9|medium|4|34.5|25.25
BFF|9|unknown|1||
BFF|10|high|5|284.4|272.4
BFF|10|low|44|-8.93|-8.39
BFF|10|medium|1|37.0|28.0
BFF|10|unknown|1||
BFF|11|high|4|117.5|114.75
BFF|11|low|41|-7.41|-5.05
BFF|11|medium|4|49.75|54.0
BFF|11|unknown|3||
BFF|12|high|1|93.0|82.0
BFF|12|low|49|-7.16|-6.45
BFF|12|medium|3|23.0|22.67
BFL|1|high|10|191.2|184.6
BFL|1|low|158|-5.68|-11.85
BFL|1|medium|11|37.18|34.27
BFL|2|high|6|165.0|155.5
BFL|2|low|157|-6.34|-15.52
BFL|2|medium|14|30.86|24.86
BFL|2|unknown|2||
BFL|3|high|15|162.8|155.71
BFL|3|low|159|-5.03|-12.56
BFL|3|medium|12|25.67|17.33
BFL|3|unknown|1||
BFL|4|high|9|155.78|157.13
BFL|4|low|140|-4.85|-11.43
BFL|4|medium|19|33.47|29.84
BFL|4|unknown|1||
BFL|5|high|23|148.17|144.3
BFL|5|low|161|-3.43|-9.34
BFL|5|medium|18|30.72|25.61
BFL|5|unknown|4||
BFL|6|high|15|126.47|129.93
BFL|6|low|184|-4.66|-3.88
BFL|6|medium|20|36.95|38.0
BFL|6|unknown|1||
BFL|7|high|16|188.94|184.5
BFL|7|low|233|-5.58|-8.94
BFL|7|medium|15|32.2|28.43
BFL|7|unknown|1||
BFL|8|high|14|139.64|137.79
BFL|8|low|237|-5.31|-8.21
BFL|8|medium|14|31.14|32.69
BFL|8|unknown|1||
BFL|9|high|7|177.57|174.86
BFL|9|low|198|-5.76|-14.34
BFL|9|medium|17|31.24|24.41
BFL|10|high|7|266.57|254.57
BFL|10|low|237|-5.06|-11.9
BFL|10|medium|15|34.8|24.8
BFL|11|high|12|145.67|138.58
BFL|11|low|222|-5.86|-11.82
BFL|11|medium|26|40.54|31.73
BFL|11|unknown|5||
BFL|12|high|18|125.17|120.11
BFL|12|low|232|-4.57|-12.16
BFL|12|medium|11|36.64|36.09
BGM|1|high|2|169.5|176.5
BGM|1|low|25|-3.84|-9.64
BGM|1|unknown|5||
BGM|2|high|1|337.0|317.0
BGM|2|low|27|-5.44|-27.93
BGM|2|medium|1|28.0|127.0
BGM|3|high|3|623.67|592.67
BGM|3|low|28|-2.93|-10.93
BGM|4|high|1|248.0|239.0
BGM|4|low|27|-3.11|-5.07
BGM|4|medium|2|22.0|7.5
BGM|5|high|3|202.67|206.0
BGM|5|low|27|-5.19|-3.59
BGM|5|medium|1|29.0|14.0
BGM|6|high|2|191.0|327.0
BGM|6|low|25|-4.24|-2.56
BGM|6|medium|3|30.0|22.0
BGM|7|high|3|281.67|274.0
BGM|7|low|25|-1.4|0.16
BGM|7|medium|1|45.0|44.0
BGM|7|unknown|2||
BGM|8|low|25|-3.2|-7.2
BGM|8|medium|2|29.0|18.5
BGM|8|unknown|4||
BGM|9|low|30|-4.57|-13.23
BGM|10|low|31|-5.9|-10.58
BGM|11|high|2|128.0|117.5
BGM|11|low|24|-5.5|-14.21
BGM|11|medium|4|33.5|59.75
BGM|12|high|3|156.0|141.5
BGM|12|low|22|-4.82|-17.77
BGM|12|medium|6|31.33|48.33
BGR|1|high|12|172.67|168.5
BGR|1|low|182|-7.45|-18.89
BGR|1|medium|23|30.22|26.04
BGR|1|unknown|20||
BGR|2|high|14|193.71|190.5
BGR|2|low|198|-6.97|-22.09
BGR|2|medium|19|25.84|11.95
BGR|2|unknown|3||
BGR|3|high|22|198.36|192.68
BGR|3|low|202|-6.89|-22.13
BGR|3|medium|26|32.73|26.08
BGR|3|unknown|7||
BGR|4|high|7|176.71|168.57
BGR|4|low|199|-7.49|-16.74
BGR|4|medium|15|31.2|36.71
BGR|4|unknown|2||
BGR|5|high|13|141.77|138.0
BGR|5|low|196|-7.23|-16.57
BGR|5|medium|7|32.14|38.0
BGR|5|unknown|5||
BGR|6|high|46|203.65|196.42
BGR|6|low|382|-5.47|-9.3
BGR|6|medium|59|35.66|37.31
BGR|6|unknown|22||
BGR|7|high|59|173.53|175.28
BGR|7|low|415|-3.93|-7.11
BGR|7|medium|83|33.53|34.99
BGR|7|unknown|28||
BGR|8|high|43|257.6|236.29
BGR|8|low|480|-3.79|-8.68
BGR|8|medium|80|32.66|37.87
BGR|8|unknown|33||
BGR|9|high|22|136.09|125.68
BGR|9|low|520|-5.79|-12.6
BGR|9|medium|45|29.16|24.87
BGR|9|unknown|5||
BGR|10|high|31|199.39|191.29
BGR|10|low|465|-5.42|-16.3
BGR|10|medium|44|29.93|19.2
BGR|10|unknown|7||
BGR|11|high|12|156.33|151.83
BGR|11|low|281|-7.14|-19.44
BGR|11|medium|15|31.4|23.2
BGR|12|high|28|199.89|200.3
BGR|12|low|212|-6.51|-14.41
BGR|12|medium|23|29.52|25.35
BGR|12|unknown|2||
BHM|1|high|122|160.75|154.18
BHM|1|low|1009|-4.41|-9.15
BHM|1|medium|129|31.16|26.57
BHM|1|unknown|38||
BHM|2|high|45|146.76|141.82
BHM|2|low|1072|-4.51|-9.24
BHM|2|medium|100|29.08|23.98
BHM|2|unknown|3||
BHM|3|high|75|128.15|125.43
BHM|3|low|1145|-3.96|-8.84
BHM|3|medium|137|29.01|23.5
BHM|3|unknown|9||
BHM|4|high|72|147.36|146.39
BHM|4|low|1201|-3.93|-7.38
BHM|4|medium|145|31.2|29.23
BHM|4|unknown|8||
BHM|5|high|191|167.36|167.45
BHM|5|low|1077|-2.48|-6.29
BHM|5|medium|216|31.51|29.94
BHM|5|unknown|22||
BHM|6|high|107|144.07|140.83
BHM|6|low|1136|-2.68|-7.81
BHM|6|medium|199|31.89|26.9
BHM|6|unknown|9||
BHM|7|high|170|149.68|148.08
BHM|7|low|986|-2.3|-6.19
BHM|7|medium|248|33.28|30.43
BHM|7|unknown|32||
BHM|8|high|106|178.04|174.35
BHM|8|low|1152|-3.4|-7.81
BHM|8|medium|141|30.81|26.85
BHM|8|unknown|23||
BHM|9|high|63|136.19|133.58
BHM|9|low|1205|-3.92|-7.39
BHM|9|medium|149|30.81|28.34
BHM|9|unknown|7||
BHM|10|high|58|142.57|135.84
BHM|10|low|1448|-4.14|-8.83
BHM|10|medium|107|31.44|24.07
BHM|10|unknown|5||
BHM|11|high|65|145.38|139.84
BHM|11|low|1342|-4.21|-9.11
BHM|11|medium|115|31.85|27.13
BHM|11|unknown|4||
BHM|12|high|124|150.02|144.81
BHM|12|low|1148|-2.49|-8.08
BHM|12|medium|177|30.59|23.19
BHM|12|unknown|6||
BIH|1|high|7|102.0|87.86
BIH|1|low|38|-5.34|-26.05
BIH|1|medium|7|31.71|26.71
BIH|1|unknown|2||
BIH|2|high|9|109.56|93.67
BIH|2|low|20|1.9|-6.15
BIH|2|medium|14|34.64|29.15
BIH|2|unknown|7||
BIH|3|high|4|113.0|125.75
BIH|3|low|31|-2.81|-4.0
BIH|3|medium|14|31.29|20.93
BIH|3|unknown|9||
BIH|4|high|1|226.0|217.0
BIH|4|low|2|-9.5|-16.0
BIH|4|medium|2|51.0|40.0
BIH|7|high|5|240.6|217.0
BIH|7|low|24|-7.75|-27.63
BIH|7|medium|1|46.0|30.0
BIH|7|unknown|1||
BIH|8|low|31|-9.74|-20.58
BIH|9|high|2|75.0|62.0
BIH|9|low|8|-4.38|-7.25
BIH|10|low|2|-4.5|-11.5
BIH|12|high|6|131.0|126.17
BIH|12|low|24|-2.63|-11.08
BIH|12|medium|3|34.0|18.0
BIL|1|high|27|133.37|152.92
BIL|1|low|226|-6.14|-4.12
BIL|1|medium|22|31.36|32.36
BIL|1|unknown|3||
BIL|2|high|4|95.75|110.5
BIL|2|low|228|-6.56|-4.26
BIL|2|medium|16|32.88|42.31
BIL|3|high|17|150.59|153.76
BIL|3|low|245|-6.45|-7.81
BIL|3|medium|12|28.75|29.75
BIL|3|unknown|2||
BIL|4|high|9|156.0|157.89
BIL|4|low|288|-7.87|-12.72
BIL|4|medium|22|39.05|38.41
BIL|4|unknown|2||
BIL|5|high|32|239.66|236.69
BIL|5|low|283|-5.73|-9.12
BIL|5|medium|24|35.67|32.58
BIL|5|unknown|2||
BIL|6|high|25|151.04|151.96
BIL|6|low|325|-5.3|-8.51
BIL|6|medium|40|31.55|30.15
BIL|6|unknown|4||
BIL|7|high|32|103.81|96.69
BIL|7|low|332|-5.39|-8.54
BIL|7|medium|46|30.41|27.76
BIL|7|unknown|10||
BIL|8|high|19|188.16|194.44
BIL|8|low|359|-5.34|-7.94
BIL|8|medium|32|33.81|34.06
BIL|8|unknown|3||
BIL|9|high|10|225.2|219.8
BIL|9|low|345|-6.79|-9.92
BIL|9|medium|19|34.84|26.84
BIL|9|unknown|1||
BIL|10|high|15|212.13|208.6
BIL|10|low|327|-6.11|-8.59
BIL|10|medium|25|29.12|29.52
BIL|11|high|19|130.47|137.35
BIL|11|low|291|-5.75|-9.98
BIL|11|medium|28|32.86|30.81
BIL|11|unknown|3||
BIL|12|high|17|169.06|156.53
BIL|12|low|331|-6.55|-14.29
BIL|12|medium|25|32.28|23.36
BIS|1|high|27|325.15|319.89
BIS|1|low|207|-3.97|-8.02
BIS|1|medium|33|27.21|31.24
BIS|1|unknown|9||
BIS|2|high|21|202.48|200.24
BIS|2|low|214|-4.57|-15.26
BIS|2|medium|24|28.42|18.0
BIS|3|high|7|103.29|96.57
BIS|3|low|250|-4.4|-13.15
BIS|3|medium|27|28.74|23.19
BIS|3|unknown|6||
BIS|4|high|13|127.77|133.08
BIS|4|low|248|-5.84|-13.96
BIS|4|medium|17|31.12|21.65
BIS|4|unknown|1||
BIS|5|high|28|157.57|154.22
BIS|5|low|296|-5.18|-11.49
BIS|5|medium|20|31.9|24.15
BIS|5|unknown|2||
BIS|6|high|33|167.27|167.73
BIS|6|low|266|-4.77|-8.91
BIS|6|medium|41|34.41|34.88
BIS|6|unknown|3||
BIS|7|high|31|157.0|153.0
BIS|7|low|280|-3.69|-6.18
BIS|7|medium|41|30.51|31.22
BIS|7|unknown|4||
BIS|8|high|19|140.16|132.79
BIS|8|low|299|-4.88|-8.57
BIS|8|medium|34|34.29|36.41
BIS|9|high|12|123.25|92.0
BIS|9|low|300|-5.32|-13.12
BIS|9|medium|37|35.16|26.08
BIS|9|unknown|1||
BIS|10|high|14|184.64|173.5
BIS|10|low|340|-5.22|-16.3
BIS|10|medium|19|30.84|18.47
BIS|10|unknown|2||
BIS|11|high|26|162.42|160.54
BIS|11|low|284|-3.36|-7.37
BIS|11|medium|40|29.05|28.98
BIS|11|unknown|1||
BIS|12|high|43|146.49|140.23
BIS|12|low|296|-3.74|-11.55
BIS|12|medium|48|32.19|29.72
BIS|12|unknown|2||
