origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
ANC|6|low|164|-4.98|-8.29|late_aircraft|carrier|nas
ANC|6|medium|24|29.63|28.33|late_aircraft|carrier|nas
ANC|7|high|8|107.0|106.75|carrier|late_aircraft|nas
ANC|7|low|191|-2.92|-5.74|carrier|late_aircraft|nas
ANC|7|medium|39|27.9|24.33|carrier|late_aircraft|nas
ANC|8|high|6|191.5|185.0|carrier|late_aircraft|nas
ANC|8|low|187|-3.3|-5.74|carrier|late_aircraft|nas
ANC|8|medium|33|29.33|23.55|carrier|late_aircraft|nas
ANC|9|high|3|79.0|61.0|late_aircraft|carrier|nas
ANC|9|low|137|-5.16|-11.49|late_aircraft|carrier|nas
ANC|9|medium|18|27.89|18.72|late_aircraft|carrier|nas
ANC|10|high|8|100.75|97.5|carrier|weather|late_aircraft
ANC|10|low|110|-4.36|-9.58|carrier|weather|late_aircraft
ANC|10|medium|7|24.71|19.29|carrier|weather|late_aircraft
ANC|11|high|4|104.75|93.25|carrier|late_aircraft|nas
ANC|11|low|112|-5.57|-8.13|carrier|late_aircraft|nas
ANC|11|medium|12|29.08|23.67|carrier|late_aircraft|nas
ANC|12|high|2|109.5|83.5|late_aircraft|carrier|nas
ANC|12|low|85|-5.09|-7.91|late_aircraft|carrier|nas
ANC|12|medium|9|26.67|15.22|late_aircraft|carrier|nas
APN|1|high|1|191.0|173.0|carrier|weather|nas
APN|1|low|3|-13.0|-25.67|carrier|weather|nas
APN|1|medium|1|42.0|64.0|carrier|weather|nas
APN|2|high|1|90.0|69.0|weather|none|none
APN|2|low|5|-16.0|-26.6|weather|none|none
APN|3|low|7|-8.14|-14.71|none|none|none
APN|4|low|4|-12.25|-13.0|carrier|nas|none
APN|4|medium|1|38.0|42.0|carrier|nas|none
APN|5|low|3|-10.67|-17.67|carrier|none|none
APN|5|medium|1|44.0|37.0|carrier|none|none
APN|6|high|1|80.0|61.0|carrier|none|none
APN|6|low|2|-7.5|-11.0|carrier|none|none
APN|7|low|3|-4.67|-13.33|none|none|none
APN|8|low|4|-14.0|-16.25|none|none|none
APN|9|low|7|-8.86|-15.57|none|none|none
APN|10|high|2|193.0|190.5|carrier|none|none
APN|10|low|10|-10.1|-17.5|carrier|none|none
APN|10|medium|1|16.0|5.0|carrier|none|none
APN|11|high|1|183.0|167.0|carrier|nas|none
APN|11|low|1|-24.0|-21.0|carrier|nas|none
APN|11|medium|1|33.0|38.0|carrier|nas|none
APN|12|high|1|218.0|211.0|carrier|none|none
APN|12|low|1|-4.0|31.0|carrier|none|none
ASE|1|high|9|115.11|113.22|weather|carrier|late_aircraft
ASE|1|low|55|-4.49|-13.91|weather|carrier|late_aircraft
ASE|1|medium|26|33.85|30.04|weather|carrier|late_aircraft
ASE|2|high|16|190.75|180.81|nas|weather|carrier
ASE|2|low|54|-4.06|-14.44|nas|weather|carrier
ASE|2|medium|20|32.0|23.7|nas|weather|carrier
ASE|3|high|15|141.73|125.47|carrier|late_aircraft|security
ASE|3|low|64|-5.17|-12.73|carrier|late_aircraft|security
ASE|3|medium|16|35.44|22.75|carrier|late_aircraft|security
ASE|4|high|3|508.0|515.0|carrier|late_aircraft|nas
ASE|4|low|42|-3.74|-8.02|carrier|late_aircraft|nas
ASE|4|medium|4|41.75|36.75|carrier|late_aircraft|nas
ASE|5|high|8|127.0|121.13|weather|carrier|late_aircraft
ASE|5|low|17|-9.12|-7.94|weather|carrier|late_aircraft
ASE|5|medium|3|39.0|28.33|weather|carrier|late_aircraft
ASE|6|high|10|148.7|126.4|late_aircraft|weather|carrier
ASE|6|low|45|-5.82|-5.02|late_aircraft|weather|carrier
ASE|6|medium|9|35.22|29.11|late_aircraft|weather|carrier
ASE|7|high|8|230.88|238.0|weather|carrier|late_aircraft
ASE|7|low|54|-4.72|-3.15|weather|carrier|late_aircraft
ASE|7|medium|12|35.83|36.83|weather|carrier|late_aircraft
ASE|8|high|8|130.0|109.25|late_aircraft|weather|carrier
ASE|8|low|45|-5.93|-7.69|late_aircraft|weather|carrier
ASE|8|medium|12|30.0|26.5|late_aircraft|weather|carrier
ASE|9|high|8|128.63|120.5|late_aircraft|carrier|weather
ASE|9|low|37|-7.22|-13.54|late_aircraft|carrier|weather
ASE|9|medium|10|29.6|21.0|late_aircraft|carrier|weather
ASE|10|high|5|224.8|237.0|weather|carrier|late_aircraft
ASE|10|low|43|-7.19|-12.05|weather|carrier|late_aircraft
ASE|10|medium|5|30.6|25.6|weather|carrier|late_aircraft
ASE|11|high|4|135.0|140.0|carrier|weather|late_aircraft
ASE|11|low|25|-7.8|-18.16|carrier|weather|late_aircraft
ASE|11|medium|5|29.6|34.4|carrier|weather|late_aircraft
ASE|12|high|13|217.62|203.0|weather|late_aircraft|security
ASE|12|low|44|-6.73|-14.84|weather|late_aircraft|security
ASE|12|medium|12|33.83|26.67|weather|late_aircraft|security
ATL|1|high|150|139.71|136.13|weather|late_aircraft|carrier
ATL|1|low|2011|-1.73|-7.07|weather|late_aircraft|carrier
ATL|1|medium|369|30.64|24.91|weather|late_aircraft|carrier
ATL|2|high|68|114.26|98.72|carrier|late_aircraft|weather
ATL|2|low|2205|-2.58|-7.04|carrier|late_aircraft|weather
ATL|2|medium|246|28.52|23.02|carrier|late_aircraft|weather
ATL|3|high|142|139.79|135.89|carrier|late_aircraft|weather
ATL|3|low|2319|-1.74|-6.75|carrier|late_aircraft|weather
ATL|3|medium|429|31.0|26.04|carrier|late_aircraft|weather
ATL|4|high|150|165.17|153.09|weather|late_aircraft|carrier
ATL|4|low|2339|-1.82|-4.95|weather|late_aircraft|carrier
ATL|4|medium|378|31.08|28.35|weather|late_aircraft|carrier
ATL|5|high|242|130.21|130.68|weather|late_aircraft|carrier
ATL|5|low|2187|-0.99|-2.82|weather|late_aircraft|carrier
ATL|5|medium|495|31.86|30.86|weather|late_aircraft|carrier
ATL|6|high|165|152.71|146.15|weather|carrier|late_aircraft
ATL|6|low|2289|-1.55|-6.85|weather|carrier|late_aircraft
ATL|6|medium|436|30.89|26.85|weather|carrier|late_aircraft
ATL|7|high|474|144.41|142.67|carrier|late_aircraft|weather
ATL|7|low|1767|-1.26|-4.95|carrier|late_aircraft|weather
ATL|7|medium|562|32.15|32.11|carrier|late_aircraft|weather
ATL|8|high|206|136.25|132.2|carrier|late_aircraft|weather
ATL|8|low|2241|-2.5|-7.05|carrier|late_aircraft|weather
ATL|8|medium|405|31.86|27.65|carrier|late_aircraft|weather
ATL|9|high|121|140.66|132.44|weather|carrier|late_aircraft
ATL|9|low|2352|-2.94|-7.49|weather|carrier|late_aircraft
ATL|9|medium|331|31.62|28.22|weather|carrier|late_aircraft
ATL|10|high|59|132.54|126.68|weather|late_aircraft|carrier
ATL|10|low|2559|-2.91|-8.6|weather|late_aircraft|carrier
ATL|10|medium|290|28.86|21.94|weather|late_aircraft|carrier
ATL|11|high|72|133.19|136.0|weather|carrier|late_aircraft
ATL|11|low|2386|-2.94|-7.59|weather|carrier|late_aircraft
ATL|11|medium|275|31.29|26.59|weather|carrier|late_aircraft
ATL|12|high|172|140.38|136.3|weather|late_aircraft|carrier
ATL|12|low|2171|-1.46|-6.28|weather|late_aircraft|carrier
ATL|12|medium|489|31.21|25.83|weather|late_aircraft|carrier
ATW|1|high|9|245.78|231.33|late_aircraft|carrier|weather
ATW|1|low|29|-2.66|-9.03|late_aircraft|carrier|weather
ATW|1|medium|6|27.67|23.83|late_aircraft|carrier|weather
ATW|2|high|2|116.5|116.5|weather|nas|late_aircraft
ATW|2|low|35|-7.31|-17.6|weather|nas|late_aircraft
ATW|2|medium|2|25.5|20.5|weather|nas|late_aircraft
ATW|3|high|4|222.5|214.25|carrier|nas|late_aircraft
ATW|3|low|45|-6.91|-7.69|carrier|nas|late_aircraft
ATW|3|medium|3|36.67|37.67|carrier|nas|late_aircraft
ATW|4|high|4|479.0|481.5|late_aircraft|weather|carrier
ATW|4|low|46|-6.15|-14.98|late_aircraft|weather|carrier
ATW|4|medium|4|37.0|29.0|late_aircraft|weather|carrier
ATW|5|high|2|253.0|260.0|late_aircraft|carrier|nas
ATW|5|low|46|-4.78|-11.83|late_aircraft|carrier|nas
ATW|5|medium|3|35.0|27.0|late_aircraft|carrier|nas
ATW|6|high|4|150.0|155.25|late_aircraft|weather|carrier
ATW|6|low|32|-5.81|-7.78|late_aircraft|weather|carrier
ATW|6|medium|6|36.0|41.5|late_aircraft|weather|carrier
ATW|7|high|5|85.2|93.0|weather|late_aircraft|carrier
ATW|7|low|41|-4.9|-5.37|weather|late_aircraft|carrier
ATW|7|medium|9|33.44|34.11|weather|late_aircraft|carrier
ATW|8|high|10|195.3|194.0|late_aircraft|carrier|nas
ATW|8|low|40|-4.65|-6.75|late_aircraft|carrier|nas
ATW|8|medium|8|30.63|15.88|late_aircraft|carrier|nas
ATW|9|high|6|115.33|107.5|weather|carrier|late_aircraft
ATW|9|low|46|-6.24|-12.96|weather|carrier|late_aircraft
ATW|9|medium|3|24.33|12.67|weather|carrier|late_aircraft
ATW|10|high|2|113.0|111.5|carrier|nas|none
ATW|10|low|39|-6.13|-14.72|carrier|nas|none
ATW|10|medium|4|35.25|26.5|carrier|nas|none
ATW|11|high|2|81.5|74.5|late_aircraft|weather|nas
ATW|11|low|59|-6.42|-10.53|late_aircraft|weather|nas
ATW|11|medium|1|29.0|19.0|late_aircraft|weather|nas
ATW|12|high|7|138.14|125.0|late_aircraft|weather|carrier
ATW|12|low|47|-4.79|-11.13|late_aircraft|weather|carrier
ATW|12|medium|8|28.5|34.38|late_aircraft|weather|carrier
AUS|1|high|45|137.53|138.69|late_aircraft|security|weather
AUS|1|low|478|-2.42|-6.63|late_aircraft|security|weather
AUS|1|medium|108|30.82|26.32|late_aircraft|security|weather
AUS|2|high|26|156.0|150.27|carrier|late_aircraft|weather
AUS|2|low|512|-3.15|-7.06|carrier|late_aircraft|weather
AUS|2|medium|68|30.22|24.99|carrier|late_aircraft|weather
AUS|3|high|43|144.53|143.98|weather|late_aircraft|carrier
AUS|3|low|532|-2.17|-7.68|weather|late_aircraft|carrier
AUS|3|medium|114|30.93|24.36|weather|late_aircraft|carrier
AUS|4|high|57|123.81|118.79|late_aircraft|weather|security
AUS|4|low|568|-1.78|-8.24|late_aircraft|weather|security
AUS|4|medium|118|30.84|26.01|late_aircraft|weather|security
AUS|5|high|112|142.85|138.16|weather|late_aircraft|carrier
AUS|5|low|544|-0.53|-5.48|weather|late_aircraft|carrier
AUS|5|medium|161|32.43|30.38|weather|late_aircraft|carrier
AUS|6|high|59|152.17|148.53|weather|late_aircraft|carrier
AUS|6|low|534|-0.68|-5.7|weather|late_aircraft|carrier
AUS|6|medium|148|30.18|24.66|weather|late_aircraft|carrier
AUS|7|high|109|122.48|118.64|weather|late_aircraft|carrier
AUS|7|low|494|-1.29|-6.81|weather|late_aircraft|carrier
AUS|7|medium|175|31.98|27.16|weather|late_aircraft|carrier
AUS|8|high|53|143.7|136.55|late_aircraft|carrier|nas
AUS|8|low|563|-3.29|-10.78|late_aircraft|carrier|nas
AUS|8|medium|98|29.62|22.07|late_aircraft|carrier|nas
AUS|9|high|24|120.63|117.5|late_aircraft|carrier|nas
AUS|9|low|576|-3.55|-9.04|late_aircraft|carrier|nas
AUS|9|medium|69|28.61|22.62|late_aircraft|carrier|nas
AUS|10|high|35|206.23|205.51|weather|carrier|late_aircraft
AUS|10|low|611|-2.75|-8.49|weather|carrier|late_aircraft
AUS|10|medium|71|29.41|23.11|weather|carrier|late_aircraft
AUS|11|high|29|127.34|122.52|weather|late_aircraft|carrier
AUS|11|low|617|-2.52|-8.9|weather|late_aircraft|carrier
AUS|11|medium|67|28.18|20.37|weather|late_aircraft|carrier
AUS|12|high|50|153.12|152.62|weather|late_aircraft|security
AUS|12|low|550|-1.96|-8.36|weather|late_aircraft|security
AUS|12|medium|106|31.22|25.32|weather|late_aircraft|security
AVL|1|high|4|129.0|123.5|weather|carrier|late_aircraft
AVL|1|low|75|-5.43|-12.16|weather|carrier|late_aircraft
AVL|1|medium|9|28.67|41.22|weather|carrier|late_aircraft
AVL|2|high|2|240.5|251.5|carrier|nas|weather
AVL|2|low|55|-5.51|-11.93|carrier|nas|weather
AVL|2|medium|3|21.33|17.0|carrier|nas|weather
AVL|3|high|5|142.2|141.2|nas|weather|late_aircraft
AVL|3|low|65|-6.08|-11.82|nas|weather|late_aircraft
AVL|3|medium|5|39.0|35.8|nas|weather|late_aircraft
AVL|4|high|5|168.0|175.0|late_aircraft|weather|carrier
AVL|4|low|82|-5.44|-5.39|late_aircraft|weather|carrier
AVL|4|medium|15|32.6|28.73|late_aircraft|weather|carrier
AVL|5|high|9|134.67|134.78|weather|carrier|nas
AVL|5|low|71|-4.04|-9.15|weather|carrier|nas
AVL|5|medium|21|28.67|23.19|weather|carrier|nas
AVL|6|high|10|176.6|173.1|weather|late_aircraft|nas
AVL|6|low|74|-1.45|-7.42|weather|late_aircraft|nas
AVL|6|medium|23|35.0|28.96|weather|late_aircraft|nas
AVL|7|high|31|196.94|200.81|weather|security|late_aircraft
AVL|7|low|80|-1.71|-4.95|weather|security|late_aircraft
AVL|7|medium|18|35.11|33.28|weather|security|late_aircraft
AVL|8|high|7|152.57|152.71|late_aircraft|carrier|nas
AVL|8|low|82|-2.77|-8.37|late_aircraft|carrier|nas
AVL|8|medium|26|35.0|33.65|late_aircraft|carrier|nas
AVL|9|high|7|140.43|140.57|late_aircraft|carrier|weather
AVL|9|low|100|-3.46|-7.72|late_aircraft|carrier|weather
AVL|9|medium|9|24.89|12.44|late_aircraft|carrier|weather
AVL|10|high|6|234.67|224.33|carrier|nas|late_aircraft
AVL|10|low|75|-9.4|-14.72|carrier|nas|late_aircraft
AVL|10|medium|8|32.88|24.25|carrier|nas|late_aircraft
AVL|11|high|3|74.33|83.67|late_aircraft|carrier|nas
AVL|11|low|79|-6.58|-10.06|late_aircraft|carrier|nas
AVL|11|medium|7|33.43|23.0|late_aircraft|carrier|nas
AVL|12|high|5|89.6|91.8|late_aircraft|weather|carrier
AVL|12|low|68|-4.41|-11.43|late_aircraft|weather|carrier
AVL|12|medium|13|29.15|23.69|late_aircraft|weather|carrier
AVP|1|high|1|320.0|307.0|late_aircraft|weather|carrier
AVP|1|low|9|-3.78|-17.11|late_aircraft|weather|carrier
AVP|1|medium|2|41.5|33.5|late_aircraft|weather|carrier
AVP|2|high|1|76.0|54.0|late_aircraft|none|none
AVP|2|low|12|-5.75|-23.33|late_aircraft|none|none
AVP|3|high|1|660.0|630.0|carrier|nas|none
AVP|3|low|14|-5.14|-7.86|carrier|nas|none
AVP|4|high|1|515.0|524.0|late_aircraft|carrier|nas
AVP|4|low|8|-7.63|-16.38|late_aircraft|carrier|nas
AVP|4|medium|3|32.33|25.33|late_aircraft|carrier|nas
AVP|5|high|3|492.0|480.0|late_aircraft|carrier|nas
AVP|5|low|12|0.0|-10.5|late_aircraft|carrier|nas
AVP|5|medium|3|18.0|9.33|late_aircraft|carrier|nas
AVP|6|high|3|88.67|91.67|carrier|late_aircraft|nas
AVP|6|low|12|-3.42|-10.92|carrier|late_aircraft|nas
AVP|6|medium|2|22.0|8.0|carrier|late_aircraft|nas
AVP|7|high|2|234.5|229.0|late_aircraft|carrier|nas
AVP|7|low|10|-1.6|-9.4|late_aircraft|carrier|nas
AVP|7|medium|1|42.0|35.0|late_aircraft|carrier|nas
AVP|8|high|1|170.0|158.0|late_aircraft|nas|carrier
AVP|8|low|12|-3.67|-4.67|late_aircraft|nas|carrier
AVP|9|high|1|134.0|155.0|late_aircraft|nas|carrier
AVP|9|low|11|-6.45|-14.82|late_aircraft|nas|carrier
AVP|9|medium|2|20.0|26.0|late_aircraft|nas|carrier
AVP|10|low|13|-5.23|-15.92|nas|late_aircraft|none
AVP|11|low|15|-5.93|-9.73|none|none|none
AVP|11|medium|1|25.0|3.0|none|none|none
AVP|12|high|2|125.5|112.0|late_aircraft|carrier|none
AVP|12|low|4|-7.5|-17.0|late_aircraft|carrier|none
AVP|12|medium|2|30.0|19.0|late_aircraft|carrier|none
AZA|1|high|2|126.5|127.0|late_aircraft|carrier|nas
AZA|1|low|44|-6.23|-13.2|late_aircraft|carrier|nas
AZA|1|medium|3|43.0|29.33|late_aircraft|carrier|nas
AZA|2|high|1|90.0|97.0|nas|carrier|none
AZA|2|low|40|-7.48|-16.5|nas|carrier|none
AZA|3|high|3|135.33|133.33|carrier|late_aircraft|nas
AZA|3|low|56|-6.27|-14.96|carrier|late_aircraft|nas
AZA|3|medium|3|25.0|19.33|carrier|late_aircraft|nas
AZA|4|low|41|-6.0|-17.54|late_aircraft|nas|none
AZA|4|medium|6|24.67|19.83|late_aircraft|nas|none
AZA|5|high|1|74.0|51.0|late_aircraft|nas|carrier
AZA|5|low|39|-5.49|-11.95|late_aircraft|nas|carrier
AZA|5|medium|2|27.5|33.0|late_aircraft|nas|carrier
AZA|6|high|5|445.6|424.2|carrier|late_aircraft|nas
AZA|6|low|33|-6.55|-8.42|carrier|late_aircraft|nas
AZA|6|medium|6|36.0|32.0|carrier|late_aircraft|nas
AZA|7|high|4|291.25|291.75|weather|late_aircraft|carrier
AZA|7|low|43|-3.95|-4.21|weather|late_aircraft|carrier
AZA|7|medium|10|32.4|29.1|weather|late_aircraft|carrier
AZA|8|low|25|-5.84|-6.28|carrier|late_aircraft|nas
AZA|8|medium|9|33.33|29.56|carrier|late_aircraft|nas
AZA|9|high|2|120.0|113.0|carrier|late_aircraft|nas
AZA|9|low|29|-8.07|-10.48|carrier|late_aircraft|nas
AZA|9|medium|3|31.33|32.33|carrier|late_aircraft|nas
AZA|10|high|1|75.0|56.0|late_aircraft|none|none
AZA|10|low|40|-5.3|-9.83|late_aircraft|none|none
AZA|10|medium|3|18.0|5.67|late_aircraft|none|none
AZA|11|high|4|109.0|101.5|weather|late_aircraft|carrier
AZA|11|low|41|-6.1|-11.44|weather|late_aircraft|carrier
AZA|11|medium|1|26.0|23.0|weather|late_aircraft|carrier
AZA|12|high|3|411.0|413.0|weather|late_aircraft|nas
AZA|12|low|55|-4.87|-6.75|weather|late_aircraft|nas
AZA|12|medium|9|27.78|20.44|weather|late_aircraft|nas
AZO|1|high|1|140.0|119.0|weather|carrier|none
AZO|1|low|3|-6.0|-5.67|weather|carrier|none
AZO|1|medium|2|35.0|21.0|weather|carrier|none
AZO|2|low|4|-4.75|-18.5|none|none|none
AZO|2|medium|1|20.0|8.0|none|none|none
AZO|3|low|10|-6.3|-19.3|none|none|none
AZO|4|high|1|151.0|146.0|weather|none|none
AZO|4|low|8|-6.75|-10.38|weather|none|none
AZO|5|low|8|-5.63|-13.63|none|none|none
AZO|6|high|1|183.0|171.0|weather|none|none
AZO|6|low|6|-6.17|-2.5|weather|none|none
AZO|6|medium|1|23.0|14.0|weather|none|none
AZO|7|low|5|-4.0|-0.8|carrier|none|none
AZO|7|medium|2|43.0|33.5|carrier|none|none
AZO|8|high|2|157.0|152.5|carrier|none|none
AZO|8|low|5|-3.8|-9.6|carrier|none|none
AZO|8|medium|1|47.0|40.0|carrier|none|none
AZO|9|high|1|70.0|76.0|carrier|nas|none
AZO|9|low|7|-5.43|-5.71|carrier|nas|none
AZO|10|low|9|-10.56|-12.56|none|none|none
AZO|11|low|7|-8.14|-17.71|none|none|none
AZO|12|low|8|-4.5|-15.63|none|none|none
BDL|1|high|16|184.25|190.44|carrier|late_aircraft|nas
BDL|1|low|112|-2.83|-5.74|carrier|late_aircraft|nas
BDL|1|medium|26|26.73|26.08|carrier|late_aircraft|nas
BDL|2|high|10|93.3|83.4|late_aircraft|carrier|nas
BDL|2|low|151|-3.0|-12.93|late_aircraft|carrier|nas
BDL|2|medium|10|25.7|14.7|late_aircraft|carrier|nas
BDL|3|high|19|130.16|121.68|late_aircraft|carrier|nas
BDL|3|low|131|-3.77|-12.41|late_aircraft|carrier|nas
BDL|3|medium|20|26.95|20.8|late_aircraft|carrier|nas
BDL|4|high|13|177.23|171.0|late_aircraft|weather|nas
BDL|4|low|153|-3.35|-11.78|late_aircraft|weather|nas
BDL|4|medium|22|34.27|26.18|late_aircraft|weather|nas
BDL|5|high|11|125.09|126.73|weather|late_aircraft|carrier
BDL|5|low|145|-2.76|-9.94|weather|late_aircraft|carrier
BDL|5|medium|27|30.74|26.11|weather|late_aircraft|carrier
BDL|6|high|9|241.78|238.67|carrier|weather|late_aircraft
BDL|6|low|156|-3.18|-11.37|carrier|weather|late_aircraft
BDL|6|medium|37|30.76|29.65|carrier|weather|late_aircraft
BDL|7|high|23|199.61|200.04|late_aircraft|carrier|nas
BDL|7|low|137|-2.17|-4.97|late_aircraft|carrier|nas
BDL|7|medium|38|33.58|30.0|late_aircraft|carrier|nas
BDL|8|high|20|121.2|126.9|late_aircraft|carrier|nas
BDL|8|low|144|-2.39|-5.78|late_aircraft|carrier|nas
BDL|8|medium|34|35.82|27.97|late_aircraft|carrier|nas
BDL|9|high|3|114.67|105.33|late_aircraft|weather|carrier
BDL|9|low|152|-3.98|-10.7|late_aircraft|weather|carrier
BDL|9|medium|17|33.18|23.71|late_aircraft|weather|carrier
BDL|10|high|5|403.8|388.8|carrier|late_aircraft|nas
BDL|10|low|178|-3.34|-12.58|carrier|late_aircraft|nas
BDL|10|medium|18|27.5|14.33|carrier|late_aircraft|nas
BDL|11|high|3|154.0|168.33|late_aircraft|carrier|nas
BDL|11|low|152|-4.18|-13.3|late_aircraft|carrier|nas
BDL|11|medium|20|25.1|17.1|late_aircraft|carrier|nas
BDL|12|high|10|112.5|106.2|nas|late_aircraft|carrier
BDL|12|low|129|-2.29|-7.99|nas|late_aircraft|carrier
BDL|12|medium|14|32.21|33.57|nas|late_aircraft|carrier
BET|1|high|1|88.0|86.0|late_aircraft|security|nas
BET|1|low|4|1.25|3.25|late_aircraft|security|nas
BET|1|medium|1|38.0|32.0|late_aircraft|security|nas
BET|2|high|1|66.0|94.0|late_aircraft|weather|nas
BET|2|low|4|-2.75|8.25|late_aircraft|weather|nas
BET|2|medium|1|38.0|69.0|late_aircraft|weather|nas
BET|3|high|2|111.0|109.5|late_aircraft|security|carrier
BET|3|low|5|1.4|0.6|late_aircraft|security|carrier
BET|3|medium|2|17.5|22.5|late_aircraft|security|carrier
BET|4|low|6|-7.83|-5.67|late_aircraft|security|nas
BET|4|medium|2|38.5|37.0|late_aircraft|security|nas
BET|5|low|4|-11.25|-8.0|none|none|none
BET|5|medium|1|15.0|7.0|none|none|none
BET|6|low|5|-11.4|-8.0|none|none|none
BET|7|high|1|72.0|72.0|carrier|nas|none
BET|7|low|3|-7.0|-3.33|carrier|nas|none
BET|7|medium|2|27.0|33.5|carrier|nas|none
BET|8|high|1|74.0|76.0|late_aircraft|carrier|nas
BET|8|low|7|0.29|5.29|late_aircraft|carrier|nas
BET|8|medium|1|15.0|20.0|late_aircraft|carrier|nas
BET|9|low|4|-13.75|-8.75|none|none|none
BET|10|high|1|71.0|77.0|late_aircraft|security|nas
BET|10|low|7|-4.43|3.43|late_aircraft|security|nas
BET|10|medium|2|24.5|25.5|late_aircraft|security|nas
BET|11|low|2|-7.0|1.5|security|none|none
BET|11|medium|1|33.0|32.0|security|none|none
BET|12|low|4|2.0|3.5|late_aircraft|carrier|nas
BET|12|medium|1|20.0|21.0|late_aircraft|carrier|nas
BFF|1|low|3|-10.0|-1.0|none|none|none
BFF|2|high|1|233.0|224.0|weather|carrier|none
BFF|2|low|1|-9.0|-28.0|weather|carrier|none
BFF|2|medium|1|58.0|49.0|weather|carrier|none
BFF|3|low|5|-8.2|-11.2|none|none|none
BFF|4|low|3|-7.0|0.67|none|none|none
BFF|5|low|6|-11.5|-9.17|nas|none|none
BFF|6|low|4|-9.25|-9.75|late_aircraft|none|none
BFF|6|medium|2|39.5|27.0|late_aircraft|none|none
BFF|7|low|6|-8.17|-10.0|late_aircraft|nas|none
BFF|7|medium|1|25.0|32.0|late_aircraft|nas|none
BFF|8|low|3|-10.0|-19.0|none|none|none
BFF|9|low|3|-4.0|4.33|carrier|none|none
BFF|10|high|1|68.0|56.0|carrier|none|none
BFF|10|low|2|-12.0|-16.0|carrier|none|none
BFF|11|low|4|-3.25|-2.75|carrier|nas|none
BFF|11|medium|1|45.0|48.0|carrier|nas|none
BFF|12|low|7|-9.43|-12.0|none|none|none
BFL|1|low|20|-7.1|-11.4|nas|carrier|none
BFL|1|medium|2|35.0|27.0|nas|carrier|none
BFL|2|high|1|67.0|62.0|weather|late_aircraft|none
BFL|2|low|10|-6.7|-11.7|weather|late_aircraft|none
BFL|2|medium|3|23.0|8.33|weather|late_aircraft|none
BFL|3|high|2|108.0|42.5|nas|none|none
BFL|3|low|13|-7.15|-20.92|nas|none|none
BFL|3|medium|1|48.0|35.0|nas|none|none
BFL|4|high|2|93.5|77.5|nas|weather|carrier
BFL|4|low|16|-3.75|-15.38|nas|weather|carrier
BFL|4|medium|2|47.5|37.5|nas|weather|carrier
BFL|5|low|19|-4.53|-11.32|none|none|none
BFL|5|medium|1|19.0|8.0|none|none|none
BFL|6|high|1|76.0|0.0|nas|weather|carrier
BFL|6|low|17|-4.29|-3.29|nas|weather|carrier
BFL|6|medium|4|34.25|38.25|nas|weather|carrier
BFL|7|high|1|150.0|144.0|nas|late_aircraft|carrier
BFL|7|low|24|-3.42|-6.71|nas|late_aircraft|carrier
BFL|7|medium|4|34.25|30.0|nas|late_aircraft|carrier
BFL|8|high|1|75.0|71.0|late_aircraft|nas|carrier
BFL|8|low|31|-5.42|-7.0|late_aircraft|nas|carrier
BFL|8|medium|2|28.0|30.5|late_aircraft|nas|carrier
BFL|9|low|18|-7.39|-15.28|none|none|none
BFL|10|high|1|86.0|61.0|carrier|none|none
BFL|10|low|31|-5.55|-8.71|carrier|none|none
BFL|11|high|3|87.67|74.67|carrier|nas|late_aircraft
BFL|11|low|30|-4.57|-7.17|carrier|nas|late_aircraft
BFL|11|medium|2|26.0|18.0|carrier|nas|late_aircraft
BFL|12|high|5|100.2|99.2|weather|late_aircraft|carrier
BFL|12|low|20|-6.45|-11.05|weather|late_aircraft|carrier
BFL|12|medium|2|44.5|53.0|weather|late_aircraft|carrier
BGM|1|low|4|-6.0|-22.25|none|none|none
BGM|2|low|3|-6.0|-17.33|nas|carrier|none
BGM|2|medium|1|28.0|127.0|nas|carrier|none
BGM|3|low|1|1.0|36.0|nas|none|none
BGM|4|low|3|-2.67|-16.0|none|none|none
BGM|4|medium|1|26.0|-7.0|none|none|none
BGM|5|low|2|-4.5|4.0|none|none|none
BGM|6|low|1|-3.0|-8.0|none|none|none
BGM|6|medium|1|15.0|8.0|none|none|none
BGM|7|low|4|1.25|3.75|carrier|nas|none
BGM|7|medium|1|45.0|44.0|carrier|nas|none
BGM|8|low|1|-5.0|-5.0|none|none|none
BGM|9|low|2|-6.5|-28.0|none|none|none
BGM|10|low|2|-11.5|-16.5|none|none|none
BGM|11|high|1|182.0|187.0|carrier|late_aircraft|nas
BGM|11|low|2|2.5|-8.5|carrier|late_aircraft|nas
BGM|12|low|2|-4.5|8.5|nas|carrier|late_aircraft
BGM|12|medium|1|44.0|117.0|nas|carrier|late_aircraft
BGR|1|low|15|-7.4|-21.67|nas|none|none
BGR|1|medium|1|18.0|3.0|nas|none|none
BGR|2|high|2|85.5|90.5|late_aircraft|nas|carrier
BGR|2|low|16|-7.75|-24.81|late_aircraft|nas|carrier
BGR|2|medium|3|35.67|14.0|late_aircraft|nas|carrier
BGR|3|high|1|114.0|117.0|late_aircraft|nas|none
BGR|3|low|18|-6.89|-21.89|late_aircraft|nas|none
BGR|3|medium|2|36.5|27.0|late_aircraft|nas|none
BGR|4|high|1|122.0|105.0|carrier|nas|late_aircraft
