origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
ROW|4|unknown|2|0.0|0.0
ROW|5|high|18|167.89|161.28
ROW|5|low|102|-4.26|-7.7
ROW|5|medium|9|39.11|31.33
ROW|5|unknown|12|0.0|0.0
ROW|6|high|19|275.74|253.42
ROW|6|low|95|-4.39|-8.83
ROW|6|medium|15|41.4|40.27
ROW|7|high|24|227.0|223.75
ROW|7|low|103|-4.68|-7.42
ROW|7|medium|17|25.76|18.76
ROW|7|unknown|1|0.0|0.0
ROW|8|high|15|315.53|310.67
ROW|8|low|115|-5.95|-11.1
ROW|8|medium|8|31.25|24.75
ROW|8|unknown|3|0.0|0.0
ROW|9|high|10|159.2|159.0
ROW|9|low|111|-5.23|-4.82
ROW|9|medium|16|28.25|30.5
ROW|10|high|11|229.36|223.73
ROW|10|low|93|-4.88|-8.51
ROW|10|medium|20|32.85|32.25
ROW|10|unknown|2|0.0|0.0
ROW|11|high|8|125.12|126.38
ROW|11|low|99|-3.69|-6.84
ROW|11|medium|18|30.44|32.61
ROW|11|unknown|5|0.0|0.0
ROW|12|high|10|100.0|98.2
ROW|12|low|104|-4.72|-6.75
ROW|12|medium|15|37.67|32.73
ROW|12|unknown|8|0.0|0.0
RST|1|high|15|119.53|107.87
RST|1|low|122|-4.16|-15.94
RST|1|medium|3|29.33|14.33
RST|1|unknown|6|0.0|0.0
RST|2|high|6|76.17|60.0
RST|2|low|142|-5.66|-18.91
RST|2|medium|7|24.0|5.86
RST|3|high|13|189.23|185.08
RST|3|low|193|-4.68|-15.34
RST|3|medium|20|29.15|27.55
RST|3|unknown|1|0.0|0.0
RST|4|high|13|188.85|191.54
RST|4|low|142|-3.94|-6.46
RST|4|medium|25|27.56|22.36
RST|5|high|24|121.83|122.92
RST|5|low|162|-4.28|-6.51
RST|5|medium|26|35.15|34.54
RST|5|unknown|3|0.0|0.0
RST|6|high|26|157.5|157.27
RST|6|low|91|-4.02|-8.03
RST|6|medium|25|34.6|40.68
RST|6|unknown|1|0.0|0.0
RST|7|high|20|232.85|237.4
RST|7|low|152|-5.25|-5.28
RST|7|medium|21|28.52|33.62
RST|7|unknown|2|0.0|0.0
RST|8|high|7|88.43|77.43
RST|8|low|148|-3.87|-3.43
RST|8|medium|25|30.2|34.68
RST|9|high|10|197.3|191.4
RST|9|low|196|-5.81|-9.21
RST|9|medium|19|32.95|33.21
RST|10|high|2|116.0|105.0
RST|10|low|175|-6.39|-14.71
RST|10|medium|13|26.46|24.85
RST|11|high|5|145.6|147.2
RST|11|low|106|-5.21|-10.54
RST|11|medium|8|35.62|37.38
RST|12|high|25|178.2|168.88
RST|12|low|116|-5.47|-9.97
RST|12|medium|16|33.75|24.19
RST|12|unknown|3|0.0|0.0
RSW|1|high|493|136.84|130.75
RSW|1|low|4233|-4.14|-10.47
RSW|1|medium|800|32.39|25.05
RSW|1|unknown|170|0.0|0.0
RSW|2|high|284|151.55|142.71
RSW|2|low|4672|-4.59|-6.19
RSW|2|medium|604|32.13|29.41
RSW|2|unknown|14|0.0|0.0
RSW|3|high|725|150.81|148.26
RSW|3|low|4862|-3.43|-6.72
RSW|3|medium|1006|31.59|30.17
RSW|3|unknown|111|0.0|0.0
RSW|4|high|380|162.12|155.51
RSW|4|low|4272|-4.11|-8.35
RSW|4|medium|512|30.3|25.55
RSW|4|unknown|61|0.0|0.0
RSW|5|high|393|128.54|129.17
RSW|5|low|2912|-3.15|-6.06
RSW|5|medium|542|33.44|33.77
RSW|5|unknown|31|0.0|0.0
RSW|6|high|291|181.14|172.95
RSW|6|low|2406|-3.41|-8.9
RSW|6|medium|362|32.8|30.31
RSW|6|unknown|57|0.0|0.0
RSW|7|high|393|142.49|141.31
RSW|7|low|1997|-3.31|-7.73
RSW|7|medium|518|33.77|30.4
RSW|7|unknown|63|0.0|0.0
RSW|8|high|293|180.98|175.48
RSW|8|low|2035|-4.18|-7.91
RSW|8|medium|422|32.64|31.52
RSW|8|unknown|90|0.0|0.0
RSW|9|high|101|158.7|150.56
RSW|9|low|2287|-5.75|-10.27
RSW|9|medium|233|28.32|24.27
RSW|9|unknown|70|0.0|0.0
RSW|10|high|105|159.57|153.3
RSW|10|low|2921|-6.48|-13.01
RSW|10|medium|224|30.21|22.69
RSW|10|unknown|155|0.0|0.0
RSW|11|high|144|136.88|133.26
RSW|11|low|3850|-5.52|-11.36
RSW|11|medium|317|31.52|25.58
RSW|11|unknown|5|0.0|0.0
RSW|12|high|525|161.17|158.74
RSW|12|low|3999|-5.04|-9.93
RSW|12|medium|700|32.25|30.73
RSW|12|unknown|62|0.0|0.0
SAF|1|high|10|148.8|158.5
SAF|1|low|146|-7.85|-3.66
SAF|1|medium|10|26.7|40.5
SAF|1|unknown|1|0.0|0.0
SAF|2|high|8|182.25|175.88
SAF|2|low|168|-8.28|-11.27
SAF|2|medium|7|23.71|19.71
SAF|3|high|8|154.5|150.62
SAF|3|low|150|-5.91|-6.54
SAF|3|medium|19|38.11|37.53
SAF|3|unknown|3|0.0|0.0
SAF|4|high|22|236.91|231.91
SAF|4|low|202|-6.61|-4.75
SAF|4|medium|23|37.78|34.48
SAF|4|unknown|2|0.0|0.0
SAF|5|high|48|191.04|186.0
SAF|5|low|247|-6.49|-9.92
SAF|5|medium|20|37.2|28.75
SAF|5|unknown|8|0.0|0.0
SAF|6|high|63|141.4|137.11
SAF|6|low|332|-6.29|-11.55
SAF|6|medium|41|33.9|28.37
SAF|6|unknown|4|0.0|0.0
SAF|7|high|42|144.33|137.4
SAF|7|low|367|-7.88|-11.79
SAF|7|medium|53|35.81|33.53
SAF|7|unknown|3|0.0|0.0
SAF|8|high|45|132.98|130.69
SAF|8|low|363|-7.07|-12.01
SAF|8|medium|38|28.95|24.89
SAF|9|high|33|108.85|104.67
SAF|9|low|415|-7.3|-10.96
SAF|9|medium|37|33.35|30.89
SAF|10|high|29|123.17|111.72
SAF|10|low|421|-7.48|-15.99
SAF|10|medium|74|35.36|26.97
SAF|11|high|50|237.56|241.1
SAF|11|low|313|-6.32|-12.47
SAF|11|medium|37|29.78|30.35
SAF|11|unknown|18|0.0|0.0
SAF|12|high|32|191.28|184.47
SAF|12|low|345|-5.48|-20.02
SAF|12|medium|37|31.41|15.57
SAF|12|unknown|5|0.0|0.0
SAN|1|high|515|136.8|130.9
SAN|1|low|8293|-2.71|-7.39
SAN|1|medium|1193|30.22|25.46
SAN|1|unknown|415|0.0|0.0
SAN|2|high|529|134.28|127.78
SAN|2|low|7951|-2.71|-9.92
SAN|2|medium|1295|31.19|24.66
SAN|2|unknown|47|0.0|0.0
SAN|3|high|704|128.64|124.79
SAN|3|low|8778|-2.23|-7.36
SAN|3|medium|1687|32.15|27.29
SAN|3|unknown|52|0.0|0.0
SAN|4|high|694|140.24|137.82
SAN|4|low|9002|-2.34|-8.08
SAN|4|medium|1600|30.95|25.39
SAN|4|unknown|56|0.0|0.0
SAN|5|high|790|148.44|142.91
SAN|5|low|9037|-2.22|-7.53
SAN|5|medium|1946|31.95|26.12
SAN|5|unknown|80|0.0|0.0
SAN|6|high|1025|133.58|131.91
SAN|6|low|9016|-1.46|-4.99
SAN|6|medium|2273|31.51|29.22
SAN|6|unknown|85|0.0|0.0
SAN|7|high|1243|140.45|138.39
SAN|7|low|9174|-1.8|-4.02
SAN|7|medium|2402|31.6|29.32
SAN|7|unknown|186|0.0|0.0
SAN|8|high|692|125.17|123.4
SAN|8|low|10242|-2.67|-4.11
SAN|8|medium|1745|30.43|29.55
SAN|8|unknown|95|0.0|0.0
SAN|9|high|605|118.48|116.44
SAN|9|low|9762|-3.06|-6.24
SAN|9|medium|1499|31.75|29.74
SAN|9|unknown|34|0.0|0.0
SAN|10|high|968|142.44|144.07
SAN|10|low|9532|-2.54|-3.55
SAN|10|medium|1808|31.96|34.62
SAN|10|unknown|143|0.0|0.0
SAN|11|high|665|133.39|131.32
SAN|11|low|9720|-2.91|-7.76
SAN|11|medium|1516|30.76|27.12
SAN|11|unknown|34|0.0|0.0
SAN|12|high|1280|173.93|176.15
SAN|12|low|8674|-2.11|-4.94
SAN|12|medium|1847|32.14|31.79
SAN|12|unknown|224|0.0|0.0
SAT|1|high|283|167.59|162.4
SAT|1|low|3944|-3.29|-9.06
SAT|1|medium|563|31.54|25.21
SAT|1|unknown|122|0.0|0.0
SAT|2|high|156|154.22|149.94
SAT|2|low|3974|-4.18|-7.86
SAT|2|medium|420|29.01|25.45
SAT|2|unknown|9|0.0|0.0
SAT|3|high|318|146.1|142.57
SAT|3|low|4031|-2.89|-8.94
SAT|3|medium|700|32.34|25.24
SAT|3|unknown|27|0.0|0.0
SAT|4|high|335|173.77|174.76
SAT|4|low|4183|-2.98|-8.93
SAT|4|medium|635|29.72|23.22
SAT|4|unknown|22|0.0|0.0
SAT|5|high|486|154.69|152.33
SAT|5|low|3869|-1.9|-6.73
SAT|5|medium|774|30.93|26.22
SAT|5|unknown|71|0.0|0.0
SAT|6|high|439|155.05|148.79
SAT|6|low|4075|-2.13|-7.28
SAT|6|medium|851|30.82|26.2
SAT|6|unknown|31|0.0|0.0
SAT|7|high|667|156.67|153.16
SAT|7|low|3869|-2.17|-6.53
SAT|7|medium|912|31.05|28.28
SAT|7|unknown|133|0.0|0.0
SAT|8|high|330|144.7|140.03
SAT|8|low|4394|-4.02|-9.25
SAT|8|medium|570|30.63|26.98
SAT|8|unknown|64|0.0|0.0
SAT|9|high|210|176.16|167.55
SAT|9|low|4447|-4.1|-10.15
SAT|9|medium|480|31.14|24.74
SAT|9|unknown|11|0.0|0.0
SAT|10|high|210|159.1|146.13
SAT|10|low|4844|-3.52|-9.31
SAT|10|medium|483|29.72|21.2
SAT|10|unknown|20|0.0|0.0
SAT|11|high|202|158.03|152.5
SAT|11|low|4407|-3.64|-9.35
SAT|11|medium|447|30.77|23.94
SAT|11|unknown|32|0.0|0.0
SAT|12|high|311|162.86|159.27
SAT|12|low|4243|-2.9|-8.7
SAT|12|medium|614|29.93|24.28
SAT|12|unknown|26|0.0|0.0
SAV|1|high|130|198.6|192.57
SAV|1|low|1590|-4.06|-11.51
SAV|1|medium|226|32.98|25.3
SAV|1|unknown|33|0.0|0.0
SAV|2|high|62|147.37|141.42
SAV|2|low|1751|-4.96|-12.37
SAV|2|medium|148|31.82|23.64
SAV|2|unknown|7|0.0|0.0
SAV|3|high|121|135.22|128.29
SAV|3|low|1950|-3.6|-10.01
SAV|3|medium|255|29.9|24.29
SAV|3|unknown|8|0.0|0.0
SAV|4|high|115|165.53|160.14
SAV|4|low|2041|-3.37|-7.22
SAV|4|medium|317|29.48|24.82
SAV|4|unknown|10|0.0|0.0
SAV|5|high|263|153.62|152.58
SAV|5|low|1975|-2.66|-6.42
SAV|5|medium|408|31.92|27.23
SAV|5|unknown|25|0.0|0.0
SAV|6|high|155|160.63|153.0
SAV|6|low|1972|-2.97|-9.21
SAV|6|medium|325|30.29|24.41
SAV|6|unknown|33|0.0|0.0
SAV|7|high|330|183.42|181.53
SAV|7|low|1667|-3.07|-8.51
SAV|7|medium|461|32.13|28.23
SAV|7|unknown|94|0.0|0.0
SAV|8|high|195|176.26|172.55
SAV|8|low|1830|-3.86|-9.32
SAV|8|medium|278|30.78|26.88
SAV|8|unknown|110|0.0|0.0
SAV|9|high|136|145.9|143.04
SAV|9|low|1895|-3.49|-9.4
SAV|9|medium|200|30.51|24.09
SAV|9|unknown|16|0.0|0.0
SAV|10|high|74|178.89|171.03
SAV|10|low|2264|-3.58|-9.97
SAV|10|medium|257|30.42|22.7
SAV|10|unknown|2|0.0|0.0
SAV|11|high|109|162.97|161.92
SAV|11|low|2033|-3.39|-8.92
SAV|11|medium|247|30.62|27.0
SAV|11|unknown|4|0.0|0.0
SAV|12|high|179|153.5|145.59
SAV|12|low|1819|-2.47|-7.19
SAV|12|medium|377|32.21|27.65
SAV|12|unknown|17|0.0|0.0
SBA|1|high|53|149.34|141.83
SBA|1|low|654|-4.96|-7.92
SBA|1|medium|84|31.9|28.02
SBA|1|unknown|10|0.0|0.0
SBA|2|high|57|176.72|176.35
SBA|2|low|573|-4.61|-9.24
SBA|2|medium|95|32.12|31.0
SBA|2|unknown|55|0.0|0.0
SBA|3|high|70|164.73|168.79
SBA|3|low|661|-4.6|-8.27
SBA|3|medium|112|33.33|30.27
SBA|3|unknown|6|0.0|0.0
SBA|4|high|103|237.88|235.09
SBA|4|low|643|-4.19|-7.45
SBA|4|medium|89|35.07|33.79
SBA|4|unknown|20|0.0|0.0
SBA|5|high|61|117.87|115.02
SBA|5|low|824|-4.9|-9.27
SBA|5|medium|102|33.66|29.41
SBA|5|unknown|8|0.0|0.0
SBA|6|high|50|142.32|135.62
SBA|6|low|828|-3.43|-8.68
SBA|6|medium|95|27.83|21.24
SBA|6|unknown|21|0.0|0.0
SBA|7|high|76|166.93|163.32
SBA|7|low|954|-4.14|-9.44
SBA|7|medium|89|33.67|31.96
SBA|7|unknown|19|0.0|0.0
SBA|8|high|36|157.06|156.17
SBA|8|low|893|-5.03|-9.42
SBA|8|medium|96|27.31|21.12
SBA|8|unknown|5|0.0|0.0
SBA|9|high|43|249.37|242.6
SBA|9|low|810|-5.84|-11.51
SBA|9|medium|86|29.43|24.79
SBA|10|high|45|204.6|204.04
SBA|10|low|833|-5.05|-10.58
SBA|10|medium|101|32.24|27.67
SBA|10|unknown|9|0.0|0.0
SBA|11|high|63|179.71|175.65
SBA|11|low|840|-5.3|-12.35
SBA|11|medium|76|31.17|24.71
SBA|11|unknown|2|0.0|0.0
SBA|12|high|61|165.89|157.64
SBA|12|low|758|-4.14|-10.43
SBA|12|medium|82|30.78|22.9
SBA|12|unknown|10|0.0|0.0
SBN|1|high|122|162.72|164.82
SBN|1|low|453|-4.34|-10.63
SBN|1|medium|113|33.89|36.84
SBN|1|unknown|42|0.0|0.0
SBN|2|high|35|148.26|137.97
SBN|2|low|604|-4.66|-15.81
SBN|2|medium|67|28.99|14.69
SBN|3|high|45|168.56|168.36
SBN|3|low|680|-4.8|-12.38
SBN|3|medium|81|31.7|19.43
SBN|3|unknown|1|0.0|0.0
SBN|4|high|50|166.56|165.82
SBN|4|low|700|-5.27|-12.18
SBN|4|medium|70|28.99|21.83
SBN|4|unknown|4|0.0|0.0
SBN|5|high|117|172.89|169.49
SBN|5|low|510|-3.34|-7.59
SBN|5|medium|125|33.24|25.62
SBN|5|unknown|19|0.0|0.0
SBN|6|high|71|160.51|154.3
SBN|6|low|569|-5.19|-9.23
SBN|6|medium|99|34.13|21.31
SBN|6|unknown|12|0.0|0.0
SBN|7|high|118|136.04|136.78
SBN|7|low|568|-4.36|-5.56
SBN|7|medium|115|31.57|27.96
SBN|7|unknown|15|0.0|0.0
SBN|8|high|103|167.86|147.13
SBN|8|low|636|-3.8|-8.48
SBN|8|medium|114|29.1|26.3
SBN|8|unknown|3|0.0|0.0
SBN|9|high|48|181.54|179.31
SBN|9|low|720|-5.13|-9.28
SBN|9|medium|82|33.63|25.52
SBN|9|unknown|5|0.0|0.0
SBN|10|high|43|151.7|145.58
SBN|10|low|765|-4.86|-13.17
SBN|10|medium|101|29.59|18.4
SBN|10|unknown|14|0.0|0.0
SBN|11|high|65|169.29|160.12
SBN|11|low|805|-5.38|-11.95
SBN|11|medium|61|28.02|18.8
SBN|11|unknown|2|0.0|0.0
SBN|12|high|86|164.5|162.47
SBN|12|low|716|-4.12|-11.41
SBN|12|medium|123|32.5|28.08
SBN|12|unknown|2|0.0|0.0
SBP|1|high|34|165.68|162.88
SBP|1|low|437|-5.81|-10.17
SBP|1|medium|47|34.13|38.04
SBP|1|unknown|1|0.0|0.0
SBP|2|high|36|249.97|250.75
SBP|2|low|396|-5.33|-10.31
SBP|2|medium|53|34.96|35.47
SBP|2|unknown|11|0.0|0.0
SBP|3|high|38|216.24|202.82
SBP|3|low|478|-4.47|-6.8
SBP|3|medium|49|28.63|26.55
SBP|3|unknown|5|0.0|0.0
SBP|4|high|26|117.54|116.04
SBP|4|low|512|-4.29|-7.0
SBP|4|medium|63|33.84|24.67
SBP|4|unknown|9|0.0|0.0
SBP|5|high|45|222.31|225.8
SBP|5|low|509|-4.8|-8.07
SBP|5|medium|37|35.38|29.11
SBP|5|unknown|4|0.0|0.0
SBP|6|high|33|142.18|140.48
SBP|6|low|513|-4.93|-7.69
SBP|6|medium|72|30.69|29.19
SBP|7|high|46|170.35|167.83
SBP|7|low|607|-5.13|-7.09
SBP|7|medium|57|34.42|28.68
SBP|7|unknown|4|0.0|0.0
SBP|8|high|50|178.24|177.46
SBP|8|low|615|-4.86|-6.0
SBP|8|medium|33|33.36|32.76
SBP|8|unknown|2|0.0|0.0
SBP|9|high|46|266.96|263.78
SBP|9|low|640|-4.94|-6.05
SBP|9|medium|51|29.92|29.92
SBP|9|unknown|5|0.0|0.0
SBP|10|high|57|190.6|188.0
SBP|10|low|640|-5.79|-7.48
SBP|10|medium|83|29.93|26.81
SBP|10|unknown|1|0.0|0.0
SBP|11|high|40|109.65|101.65
SBP|11|low|648|-5.49|-7.66
SBP|11|medium|81|32.77|24.98
SBP|11|unknown|7|0.0|0.0
SBP|12|high|83|181.73|179.94
SBP|12|low|565|-5.16|-9.06
SBP|12|medium|67|30.91|23.9
SBP|12|unknown|31|0.0|0.0
SCC|1|high|7|118.29|124.14
SCC|1|low|52|-15.42|-18.67
SCC|1|medium|3|26.67|21.67
SCC|1|unknown|6|0.0|0.0
SCC|2|high|4|104.0|107.75
SCC|2|low|54|-15.22|-15.72
SCC|2|medium|1|22.0|24.0
SCC|2|unknown|1|0.0|0.0
SCC|3|high|3|98.33|97.0
SCC|3|low|64|-11.5|-11.92
SCC|3|medium|1|19.0|20.0
SCC|3|unknown|1|0.0|0.0
SCC|4|high|3|152.33|158.67
SCC|4|low|54|-14.59|-15.11
SCC|4|medium|6|37.17|40.83
SCC|4|unknown|2|0.0|0.0
SCC|5|high|3|63.0|59.0
SCC|5|low|68|-19.75|-21.99
SCC|5|medium|8|37.75|35.38
SCC|6|high|2|66.0|61.0
SCC|6|low|56|-17.54|-19.05
SCC|6|medium|3|37.33|33.67
SCC|6|unknown|3|0.0|0.0
SCC|7|high|1|185.0|189.0
SCC|7|low|64|-16.39|-16.53
SCC|7|medium|4|35.5|26.0
SCC|7|unknown|2|0.0|0.0
SCC|8|high|2|157.5|150.0
SCC|8|low|62|-14.66|-13.79
SCC|8|medium|8|22.0|20.88
SCC|9|low|66|-15.2|-18.73
SCC|9|medium|1|35.0|29.0
SCC|10|high|2|251.5|247.5
SCC|10|low|60|-18.53|-22.17
SCC|10|medium|5|42.2|43.8
SCC|10|unknown|2|0.0|0.0
SCC|11|low|71|-14.73|-18.14
SCC|11|medium|3|45.33|44.33
SCC|12|high|2|126.0|125.0
SCC|12|low|69|-15.25|-14.49
SCC|12|medium|4|18.0|16.5
SCC|12|unknown|3|0.0|0.0
SCE|1|low|24|-6.17|-17.5
SCE|1|medium|3|35.67|31.0
SCE|1|unknown|5|0.0|0.0
SCE|2|high|2|166.0|167.0
SCE|2|low|42|-7.48|-14.31
SCE|2|medium|4|25.0|33.0
SCE|2|unknown|1|0.0|0.0
SCE|3|high|3|131.0|121.33
SCE|3|low|87|-7.3|-11.3
SCE|3|medium|2|22.0|10.5
SCE|4|high|10|158.0|137.9
SCE|4|low|88|-6.7|-7.33
SCE|4|medium|9|36.44|30.33
SCE|5|high|18|131.67|117.11
SCE|5|low|87|-5.11|-9.13
SCE|5|medium|16|34.56|30.19
SCE|5|unknown|4|0.0|0.0
SCE|6|high|21|154.33|120.05
SCE|6|low|80|-6.12|-12.2
SCE|6|medium|13|31.08|30.31
SCE|6|unknown|2|0.0|0.0
SCE|7|high|3|83.0|74.0
SCE|7|low|45|-8.42|-11.47
SCE|7|medium|3|50.0|66.0
SCE|8|high|4|72.5|67.5
SCE|8|low|62|-5.9|-11.71
SCE|8|medium|10|28.0|32.9
SCE|8|unknown|1|0.0|0.0
SCE|9|high|2|169.5|160.5
SCE|9|low|46|-7.61|-11.02
SCE|10|high|6|245.67|244.67
SCE|10|low|78|-5.28|-6.99
SCE|10|medium|8|27.38|29.88
SCE|11|high|11|170.09|162.45
SCE|11|low|47|-6.15|-10.21
SCE|11|medium|9|32.44|35.78
SCE|12|high|3|71.67|76.67
SCE|12|low|16|-7.44|-11.5
SCE|12|medium|7|30.14|46.29
SCK|1|high|8|120.25|123.25
SCK|1|low|32|-4.91|-2.62
SCK|1|medium|10|28.7|28.3
SCK|2|high|8|213.12|215.75
SCK|2|low|51|-6.73|-6.71
SCK|2|medium|2|27.0|15.0
SCK|3|high|8|122.75|131.12
SCK|3|low|53|-5.91|-2.17
SCK|3|medium|11|36.45|47.55
SCK|4|high|3|91.33|90.33
SCK|4|low|45|-4.49|-2.89
SCK|4|medium|7|25.29|37.29
SCK|5|high|2|85.5|81.5
SCK|5|low|54|-5.44|0.5
SCK|5|medium|7|39.0|38.14
SCK|6|high|2|98.0|97.0
SCK|6|low|38|-3.74|-2.29
SCK|6|medium|26|31.85|29.69
SCK|7|high|7|414.29|420.14
SCK|7|low|38|1.68|2.5
SCK|7|medium|17|31.53|30.18
SCK|7|unknown|2|0.0|0.0
SCK|8|high|9|189.67|188.11
SCK|8|low|37|-2.32|-3.27
SCK|8|medium|9|36.89|39.67
SCK|9|high|6|187.0|186.5
SCK|9|low|26|-0.58|-4.73
SCK|9|medium|16|36.06|36.69
SCK|10|high|10|91.0|81.4
SCK|10|low|40|-0.05|0.75
SCK|10|medium|20|29.65|29.45
SCK|11|low|36|1.14|-5.25
SCK|11|medium|25|32.88|33.6
SCK|11|unknown|1|0.0|0.0
SCK|12|high|14|99.5|98.57
SCK|12|low|39|-0.69|-3.85
SCK|12|medium|23|35.43|26.43
SDF|1|high|212|174.88|176.66
SDF|1|low|2033|-4.61|-9.15
SDF|1|medium|289|30.58|27.9
SDF|1|unknown|57|0.0|0.0
SDF|2|high|78|153.72|154.46
SDF|2|low|2252|-4.98|-10.98
SDF|2|medium|183|31.57|24.73
SDF|2|unknown|7|0.0|0.0
SDF|3|high|140|150.23|147.39
SDF|3|low|2545|-4.72|-10.18
SDF|3|medium|327|31.57|25.43
SDF|3|unknown|13|0.0|0.0
SDF|4|high|150|132.99|129.02
SDF|4|low|2628|-4.34|-9.15
SDF|4|medium|299|29.81|24.39
SDF|4|unknown|15|0.0|0.0
SDF|5|high|297|147.42|142.94
SDF|5|low|2570|-2.9|-6.52
SDF|5|medium|501|30.73|27.65
SDF|5|unknown|39|0.0|0.0
SDF|6|high|218|142.85|137.0
SDF|6|low|2595|-3.98|-9.48
SDF|6|medium|355|30.92|27.45
SDF|6|unknown|32|0.0|0.0
SDF|7|high|337|159.86|159.74
SDF|7|low|2398|-3.58|-6.74
SDF|7|medium|454|32.24|31.38
SDF|7|unknown|63|0.0|0.0
SDF|8|high|216|168.12|160.53
SDF|8|low|2489|-4.51|-8.58
SDF|8|medium|319|30.75|29.14
SDF|8|unknown|59|0.0|0.0
SDF|9|high|139|141.24|137.42
SDF|9|low|2597|-4.42|-8.13
SDF|9|medium|273|31.96|29.76
SDF|9|unknown|11|0.0|0.0
SDF|10|high|100|137.06|133.48
SDF|10|low|2898|-4.85|-10.38
SDF|10|medium|200|33.41|24.11
SDF|10|unknown|22|0.0|0.0
SDF|11|high|105|156.23|153.94
SDF|11|low|2558|-5.15|-11.28
SDF|11|medium|213|33.5|28.93
SDF|11|unknown|1|0.0|0.0
SDF|12|high|146|139.45|134.27
SDF|12|low|2258|-3.82|-10.5
SDF|12|medium|274|31.11|25.64
SDF|12|unknown|7|0.0|0.0
SEA|1|high|1434|137.1|127.95
SEA|1|low|11906|-1.82|-7.61
SEA|1|medium|2817|31.48|24.07
SEA|1|unknown|1041|0.0|0.0
SEA|2|high|565|132.7|128.84
SEA|2|low|14238|-3.45|-7.27
SEA|2|medium|1686|30.56|25.09
SEA|2|unknown|34|0.0|0.0
SEA|3|high|915|132.95|129.5
SEA|3|low|15105|-2.59|-6.69
SEA|3|medium|2754|30.73|26.13
SEA|3|unknown|56|0.0|0.0
SEA|4|high|933|118.32|113.44
SEA|4|low|15660|-2.61|-6.71
SEA|4|medium|2762|30.65|25.68
SEA|4|unknown|37|0.0|0.0
SEA|5|high|1123|120.72|115.91
SEA|5|low|16295|-1.61|-6.06
SEA|5|medium|3784|30.59|25.41
SEA|5|unknown|80|0.0|0.0
SEA|6|high|1326|130.29|120.87
SEA|6|low|16486|-0.81|-6.23
SEA|6|medium|4780|29.85|23.74
SEA|6|unknown|91|0.0|0.0
SEA|7|high|1413|131.16|126.63
SEA|7|low|17897|-1.2|-4.39
SEA|7|medium|4581|30.15|26.53
SEA|7|unknown|306|0.0|0.0
SEA|8|high|1488|122.02|117.91
SEA|8|low|17913|-1.38|-3.55
SEA|8|medium|4284|30.51|28.18
SEA|8|unknown|176|0.0|0.0
SEA|9|high|865|118.52|113.6
SEA|9|low|18078|-2.23|-4.89
SEA|9|medium|3247|29.94|26.37
SEA|9|unknown|67|0.0|0.0
SEA|10|high|655|121.39|113.91
SEA|10|low|17706|-2.96|-7.05
SEA|10|medium|2260|29.7|25.08
SEA|10|unknown|56|0.0|0.0
SEA|11|high|544|137.92|132.39
SEA|11|low|16128|-3.27|-9.22
SEA|11|medium|1920|29.56|22.8
SEA|11|unknown|56|0.0|0.0
SEA|12|high|980|123.62|114.17
SEA|12|low|15021|-2.03|-9.36
SEA|12|medium|2842|30.27|23.28
SEA|12|unknown|72|0.0|0.0
SFB|1|high|81|163.16|132.63
SFB|1|low|914|-7.21|-14.17
SFB|1|medium|118|29.88|24.86
SFB|1|unknown|15|0.0|0.0
SFB|2|high|46|155.2|154.04
SFB|2|low|935|-6.09|-5.37
SFB|2|medium|155|32.95|33.01
SFB|3|high|119|131.29|132.98
SFB|3|low|1028|-5.78|-7.86
SFB|3|medium|224|32.18|29.76
SFB|3|unknown|10|0.0|0.0
SFB|4|high|61|207.25|204.46
SFB|4|low|957|-6.45|-9.33
SFB|4|medium|103|29.04|30.03
SFB|4|unknown|13|0.0|0.0
SFB|5|high|85|125.79|123.79
SFB|5|low|915|-5.13|-7.11
SFB|5|medium|152|29.21|29.64
SFB|5|unknown|5|0.0|0.0
SFB|6|high|158|140.82|138.86
SFB|6|low|1031|-4.11|-8.02
SFB|6|medium|269|31.25|30.97
SFB|6|unknown|19|0.0|0.0
SFB|7|high|165|125.57|127.01
SFB|7|low|1097|-3.85|-6.69
SFB|7|medium|257|32.35|31.9
SFB|7|unknown|21|0.0|0.0
SFB|8|high|117|154.59|152.53
SFB|8|low|756|-5.46|-9.36
SFB|8|medium|165|31.82|30.63
SFB|8|unknown|26|0.0|0.0
SFB|9|high|49|128.94|126.78
SFB|9|low|596|-5.9|-10.77
SFB|9|medium|93|32.42|27.59
SFB|9|unknown|5|0.0|0.0
SFB|10|high|81|144.86|143.56
SFB|10|low|823|-5.11|-9.73
SFB|10|medium|132|26.77|22.98
SFB|10|unknown|93|0.0|0.0
SFB|11|high|48|98.83|102.4
SFB|11|low|861|-6.67|-9.72
SFB|11|medium|171|30.05|32.37
SFB|12|high|167|140.23|132.89
SFB|12|low|865|-4.13|-7.28
SFB|12|medium|289|32.18|28.94
SFB|12|unknown|4|0.0|0.0
SFO|1|high|1096|148.07|137.18
SFO|1|low|11197|-2.39|-8.52
SFO|1|medium|2048|30.98|22.92
SFO|1|unknown|661|0.0|0.0
SFO|2|high|1452|154.49|144.98
SFO|2|low|10348|-1.97|-10.36
SFO|2|medium|2421|31.42|22.28
SFO|2|unknown|180|0.0|0.0
SFO|3|high|1612|131.77|124.42
SFO|3|low|11425|-1.82|-7.37
SFO|3|medium|3126|32.77|26.25
SFO|3|unknown|131|0.0|0.0
SFO|4|high|1646|126.65|116.74
