origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
EKO|2|low|28|-8.0|-15.39|weather|none|none
EKO|3|low|30|-6.8|-4.47|carrier|nas|weather
EKO|3|medium|1|60.0|49.0|carrier|nas|weather
EKO|4|low|27|-9.0|-12.89|carrier|none|none
EKO|4|medium|3|41.33|24.0|carrier|none|none
EKO|6|high|3|262.0|249.67|carrier|none|none
EKO|6|low|25|-6.4|-17.88|carrier|none|none
EKO|6|medium|2|40.0|28.0|carrier|none|none
EKO|7|high|2|566.0|557.0|carrier|none|none
EKO|7|low|28|-7.82|-15.57|carrier|none|none
EKO|8|low|30|-8.97|-15.27|weather|carrier|none
EKO|8|medium|1|39.0|26.0|weather|carrier|none
EKO|9|high|1|95.0|88.0|carrier|none|none
EKO|9|low|29|-7.62|-17.59|carrier|none|none
EKO|12|low|31|-8.94|-19.1|carrier|none|none
ELM|1|high|20|296.35|291.25|carrier|weather|late_aircraft
ELM|1|low|44|-5.77|-16.7|carrier|weather|late_aircraft
ELM|1|medium|11|29.45|18.82|carrier|weather|late_aircraft
ELM|2|high|6|85.33|67.17|carrier|weather|nas
ELM|2|low|75|-6.68|-20.52|carrier|weather|nas
ELM|2|medium|7|28.71|6.86|carrier|weather|nas
ELM|3|high|13|229.85|234.23|weather|carrier|nas
ELM|3|low|70|-5.4|-13.9|weather|carrier|nas
ELM|3|medium|6|26.33|15.33|weather|carrier|nas
ELM|4|high|8|187.38|194.38|late_aircraft|weather|nas
ELM|4|low|75|-8.23|-16.0|late_aircraft|weather|nas
ELM|4|medium|2|32.5|22.0|late_aircraft|weather|nas
ELM|5|high|7|251.0|245.86|late_aircraft|weather|carrier
ELM|5|low|66|-4.3|-8.67|late_aircraft|weather|carrier
ELM|5|medium|7|32.14|25.71|late_aircraft|weather|carrier
ELM|6|high|16|177.38|177.75|carrier|late_aircraft|weather
ELM|6|low|57|-5.09|-6.79|carrier|late_aircraft|weather
ELM|6|medium|6|40.0|36.83|carrier|late_aircraft|weather
ELM|7|high|15|116.67|112.33|weather|carrier|late_aircraft
ELM|7|low|64|-4.62|-4.89|weather|carrier|late_aircraft
ELM|7|medium|8|31.62|27.0|weather|carrier|late_aircraft
ELM|8|high|6|127.0|116.33|late_aircraft|nas|carrier
ELM|8|low|71|-5.7|-10.49|late_aircraft|nas|carrier
ELM|8|medium|8|28.75|24.0|late_aircraft|nas|carrier
ELM|9|high|3|190.0|183.0|weather|carrier|late_aircraft
ELM|9|low|65|-7.35|-11.42|weather|carrier|late_aircraft
ELM|9|medium|9|34.11|23.78|weather|carrier|late_aircraft
ELM|10|high|9|180.67|173.33|weather|late_aircraft|carrier
ELM|10|low|69|-7.45|-12.07|weather|late_aircraft|carrier
ELM|10|medium|6|31.83|27.17|weather|late_aircraft|carrier
ELM|11|high|9|132.78|131.44|carrier|late_aircraft|security
ELM|11|low|69|-7.03|-16.9|carrier|late_aircraft|security
ELM|11|medium|8|42.5|33.0|carrier|late_aircraft|security
ELM|12|high|8|208.38|202.0|carrier|weather|late_aircraft
ELM|12|low|64|-5.45|-12.17|carrier|weather|late_aircraft
ELM|12|medium|13|31.54|26.38|carrier|weather|late_aircraft
ELP|1|high|64|164.67|164.89|carrier|weather|late_aircraft
ELP|1|low|1050|-3.09|-7.14|carrier|weather|late_aircraft
ELP|1|medium|150|31.19|26.38|carrier|weather|late_aircraft
ELP|2|high|39|175.51|175.1|late_aircraft|carrier|nas
ELP|2|low|1004|-2.88|-7.64|late_aircraft|carrier|nas
ELP|2|medium|111|30.25|25.59|late_aircraft|carrier|nas
ELP|3|high|83|155.19|148.19|carrier|weather|late_aircraft
ELP|3|low|1059|-1.98|-6.57|carrier|weather|late_aircraft
ELP|3|medium|167|30.88|25.08|carrier|weather|late_aircraft
ELP|4|high|83|150.99|149.92|weather|carrier|late_aircraft
ELP|4|low|1161|-2.79|-7.55|weather|carrier|late_aircraft
ELP|4|medium|178|30.13|23.89|weather|carrier|late_aircraft
ELP|5|high|153|150.98|149.41|weather|late_aircraft|carrier
ELP|5|low|1045|-1.85|-6.15|weather|late_aircraft|carrier
ELP|5|medium|236|31.19|26.5|weather|late_aircraft|carrier
ELP|6|high|113|137.82|131.49|late_aircraft|weather|carrier
ELP|6|low|1176|-2.41|-6.37|late_aircraft|weather|carrier
ELP|6|medium|209|30.8|28.4|late_aircraft|weather|carrier
ELP|7|high|144|141.81|137.66|late_aircraft|carrier|weather
ELP|7|low|1144|-2.62|-6.94|late_aircraft|carrier|weather
ELP|7|medium|236|31.56|25.19|late_aircraft|carrier|weather
ELP|8|high|83|136.73|133.01|weather|late_aircraft|carrier
ELP|8|low|1346|-4.41|-8.16|weather|late_aircraft|carrier
ELP|8|medium|150|33.16|28.76|weather|late_aircraft|carrier
ELP|9|high|57|130.81|127.16|late_aircraft|carrier|nas
ELP|9|low|1299|-4.64|-10.49|late_aircraft|carrier|nas
ELP|9|medium|133|32.3|26.31|late_aircraft|carrier|nas
ELP|10|high|51|156.45|153.29|carrier|weather|late_aircraft
ELP|10|low|1439|-4.33|-9.2|carrier|weather|late_aircraft
ELP|10|medium|114|31.29|26.72|carrier|weather|late_aircraft
ELP|11|high|63|132.54|128.29|weather|late_aircraft|carrier
ELP|11|low|1300|-4.24|-9.03|weather|late_aircraft|carrier
ELP|11|medium|141|31.88|29.69|weather|late_aircraft|carrier
ELP|12|high|105|156.46|155.9|weather|late_aircraft|carrier
ELP|12|low|1268|-3.47|-8.29|weather|late_aircraft|carrier
ELP|12|medium|159|32.39|26.69|weather|late_aircraft|carrier
ESC|1|high|6|128.33|114.5|carrier|nas|weather
ESC|1|low|41|-6.63|-19.73|carrier|nas|weather
ESC|1|medium|2|24.0|18.0|carrier|nas|weather
ESC|2|high|2|86.5|64.5|carrier|none|none
ESC|2|low|47|-9.53|-28.3|carrier|none|none
ESC|2|medium|1|20.0|-4.0|carrier|none|none
ESC|3|high|7|200.71|188.0|weather|carrier|nas
ESC|3|low|43|-9.33|-23.16|weather|carrier|nas
ESC|3|medium|3|40.33|18.0|weather|carrier|nas
ESC|4|high|4|137.75|129.5|weather|carrier|nas
ESC|4|low|45|-7.49|-16.84|weather|carrier|nas
ESC|4|medium|1|57.0|60.0|weather|carrier|nas
ESC|5|high|3|101.67|95.0|carrier|weather|nas
ESC|5|low|50|-8.3|-14.64|carrier|weather|nas
ESC|6|high|7|159.57|162.14|carrier|weather|nas
ESC|6|low|39|-6.46|-4.1|carrier|weather|nas
ESC|6|medium|6|31.0|34.83|carrier|weather|nas
ESC|7|high|5|388.6|411.2|weather|carrier|nas
ESC|7|low|42|-6.67|-3.38|weather|carrier|nas
ESC|7|medium|5|30.4|29.2|weather|carrier|nas
ESC|8|high|3|254.33|252.33|carrier|weather|nas
ESC|8|low|47|-8.13|-3.83|carrier|weather|nas
ESC|8|medium|4|34.75|39.0|carrier|weather|nas
ESC|9|high|2|331.5|323.5|carrier|weather|nas
ESC|9|low|51|-11.37|-12.84|carrier|weather|nas
ESC|9|medium|5|30.0|26.6|carrier|weather|nas
ESC|10|high|5|107.4|96.4|carrier|none|none
ESC|10|low|55|-8.67|-13.87|carrier|none|none
ESC|10|medium|2|43.5|38.0|carrier|none|none
ESC|11|high|3|190.33|179.67|weather|carrier|none
ESC|11|low|48|-10.15|-13.17|weather|carrier|none
ESC|11|medium|8|34.25|21.62|weather|carrier|none
ESC|12|high|6|160.5|156.33|carrier|nas|none
ESC|12|low|42|-5.38|-8.62|carrier|nas|none
ESC|12|medium|5|36.0|42.8|carrier|nas|none
EUG|1|high|56|207.89|199.23|weather|late_aircraft|carrier
EUG|1|low|372|-3.24|-9.76|weather|late_aircraft|carrier
EUG|1|medium|71|32.01|21.03|weather|late_aircraft|carrier
EUG|2|high|37|182.35|180.49|weather|carrier|late_aircraft
EUG|2|low|464|-4.39|-10.9|weather|carrier|late_aircraft
EUG|2|medium|35|35.83|28.71|weather|carrier|late_aircraft
EUG|3|high|40|125.05|115.33|late_aircraft|carrier|nas
EUG|3|low|527|-3.65|-5.99|late_aircraft|carrier|nas
EUG|3|medium|61|33.18|36.41|late_aircraft|carrier|nas
EUG|4|high|28|128.82|123.86|weather|carrier|nas
EUG|4|low|511|-3.84|-7.67|weather|carrier|nas
EUG|4|medium|56|30.89|26.34|weather|carrier|nas
EUG|5|high|41|114.0|109.59|weather|carrier|late_aircraft
EUG|5|low|477|-4.01|-9.64|weather|carrier|late_aircraft
EUG|5|medium|65|32.45|26.57|weather|carrier|late_aircraft
EUG|6|high|32|108.25|105.56|carrier|late_aircraft|nas
EUG|6|low|495|-1.93|-7.67|carrier|late_aircraft|nas
EUG|6|medium|77|30.35|24.58|carrier|late_aircraft|nas
EUG|7|high|43|185.16|178.67|weather|late_aircraft|carrier
EUG|7|low|513|-2.35|-8.43|weather|late_aircraft|carrier
EUG|7|medium|78|32.85|25.53|weather|late_aircraft|carrier
EUG|8|high|30|133.37|132.97|carrier|late_aircraft|nas
EUG|8|low|474|-3.43|-7.34|carrier|late_aircraft|nas
EUG|8|medium|56|27.77|27.41|carrier|late_aircraft|nas
EUG|9|high|34|159.53|150.59|late_aircraft|weather|carrier
EUG|9|low|450|-3.88|-7.86|late_aircraft|weather|carrier
EUG|9|medium|42|36.4|28.95|late_aircraft|weather|carrier
EUG|10|high|32|187.28|183.12|weather|carrier|late_aircraft
EUG|10|low|565|-3.77|-8.88|weather|carrier|late_aircraft
EUG|10|medium|52|28.87|22.69|weather|carrier|late_aircraft
EUG|11|high|33|205.82|199.64|carrier|late_aircraft|nas
EUG|11|low|526|-3.6|-9.29|carrier|late_aircraft|nas
EUG|11|medium|61|30.66|22.33|carrier|late_aircraft|nas
EUG|12|high|48|193.5|188.23|carrier|late_aircraft|weather
EUG|12|low|504|-2.24|-8.43|carrier|late_aircraft|weather
EUG|12|medium|97|29.86|22.89|carrier|late_aircraft|weather
EVV|1|high|20|149.5|149.5|weather|carrier|late_aircraft
EVV|1|low|113|-4.6|-9.97|weather|carrier|late_aircraft
EVV|1|medium|15|30.27|24.87|weather|carrier|late_aircraft
EVV|2|high|2|95.5|84.0|late_aircraft|carrier|nas
EVV|2|low|130|-5.72|-12.24|late_aircraft|carrier|nas
EVV|2|medium|13|35.08|30.54|late_aircraft|carrier|nas
EVV|3|high|17|175.94|173.88|carrier|weather|late_aircraft
EVV|3|low|128|-5.59|-9.77|carrier|weather|late_aircraft
EVV|3|medium|12|30.67|27.5|carrier|weather|late_aircraft
EVV|4|high|12|180.25|182.08|weather|late_aircraft|carrier
EVV|4|low|127|-5.8|-5.31|weather|late_aircraft|carrier
EVV|4|medium|13|32.77|31.92|weather|late_aircraft|carrier
EVV|5|high|21|202.05|203.62|late_aircraft|carrier|weather
EVV|5|low|125|-4.33|-4.22|late_aircraft|carrier|weather
EVV|5|medium|13|26.31|24.23|late_aircraft|carrier|weather
EVV|6|high|14|117.36|100.0|late_aircraft|carrier|weather
EVV|6|low|161|-5.63|-12.16|late_aircraft|carrier|weather
EVV|6|medium|20|32.95|30.15|late_aircraft|carrier|weather
EVV|7|high|14|193.21|200.0|carrier|late_aircraft|weather
EVV|7|low|152|-5.89|-9.76|carrier|late_aircraft|weather
EVV|7|medium|36|30.97|32.61|carrier|late_aircraft|weather
EVV|8|high|10|122.2|116.1|weather|late_aircraft|carrier
EVV|8|low|149|-5.97|-16.12|weather|late_aircraft|carrier
EVV|8|medium|13|40.54|33.15|weather|late_aircraft|carrier
EVV|9|high|12|134.08|133.0|late_aircraft|carrier|weather
EVV|9|low|161|-6.54|-8.45|late_aircraft|carrier|weather
EVV|9|medium|13|34.15|33.92|late_aircraft|carrier|weather
EVV|10|high|8|293.25|278.12|carrier|late_aircraft|weather
EVV|10|low|196|-7.25|-16.99|carrier|late_aircraft|weather
EVV|10|medium|12|30.42|18.67|carrier|late_aircraft|weather
EVV|11|high|13|189.85|182.92|weather|late_aircraft|carrier
EVV|11|low|164|-6.2|-12.6|weather|late_aircraft|carrier
EVV|11|medium|7|27.43|26.14|weather|late_aircraft|carrier
EVV|12|high|19|165.74|151.63|carrier|late_aircraft|nas
EVV|12|low|124|-3.68|-12.74|carrier|late_aircraft|nas
EVV|12|medium|19|35.21|24.53|carrier|late_aircraft|nas
EWN|7|high|5|302.4|288.0|late_aircraft|weather|nas
EWN|7|low|8|-5.5|-21.12|late_aircraft|weather|nas
EWN|7|medium|6|35.0|19.0|late_aircraft|weather|nas
EWN|8|high|4|325.25|314.25|carrier|late_aircraft|weather
EWN|8|low|18|-2.89|-8.56|carrier|late_aircraft|weather
EWN|8|medium|3|47.0|43.33|carrier|late_aircraft|weather
EWN|9|high|1|163.0|159.0|late_aircraft|nas|none
EWN|9|low|2|-8.0|-14.0|late_aircraft|nas|none
EWR|1|high|747|139.49|134.43|late_aircraft|weather|carrier
EWR|1|low|7516|-3.46|-13.19|late_aircraft|weather|carrier
EWR|1|medium|1194|32.03|22.69|late_aircraft|weather|carrier
EWR|2|high|413|129.82|118.02|late_aircraft|weather|carrier
EWR|2|low|8399|-4.39|-18.01|late_aircraft|weather|carrier
EWR|2|medium|932|31.38|19.43|late_aircraft|weather|carrier
EWR|3|high|803|134.51|123.16|weather|late_aircraft|carrier
EWR|3|low|8481|-3.89|-16.35|weather|late_aircraft|carrier
EWR|3|medium|1322|31.94|19.61|weather|late_aircraft|carrier
EWR|4|high|838|142.74|135.4|weather|late_aircraft|carrier
EWR|4|low|8388|-3.91|-10.63|weather|late_aircraft|carrier
EWR|4|medium|1343|32.35|25.52|weather|late_aircraft|carrier
EWR|5|high|1068|129.01|126.44|weather|late_aircraft|nas
EWR|5|low|8525|-3.5|-10.39|weather|late_aircraft|nas
EWR|5|medium|1585|33.33|28.68|weather|late_aircraft|nas
EWR|6|high|1269|157.22|154.96|weather|late_aircraft|carrier
EWR|6|low|7653|-2.91|-10.72|weather|late_aircraft|carrier
EWR|6|medium|1480|32.29|28.54|weather|late_aircraft|carrier
EWR|7|high|1723|161.84|159.68|weather|late_aircraft|carrier
EWR|7|low|7152|-2.48|-6.75|weather|late_aircraft|carrier
EWR|7|medium|1698|33.32|34.31|weather|late_aircraft|carrier
EWR|8|high|1216|169.71|163.1|weather|late_aircraft|carrier
EWR|8|low|7432|-2.96|-8.67|weather|late_aircraft|carrier
EWR|8|medium|1445|31.63|27.43|weather|late_aircraft|carrier
EWR|9|high|493|146.63|144.9|weather|late_aircraft|carrier
EWR|9|low|8956|-4.56|-11.36|weather|late_aircraft|carrier
EWR|9|medium|1016|31.59|26.51|weather|late_aircraft|carrier
EWR|10|high|645|125.96|115.15|weather|late_aircraft|carrier
EWR|10|low|9404|-4.33|-12.76|weather|late_aircraft|carrier
EWR|10|medium|1045|31.79|23.17|weather|late_aircraft|carrier
EWR|11|high|953|118.41|110.46|weather|late_aircraft|carrier
EWR|11|low|8361|-3.79|-11.0|weather|late_aircraft|carrier
EWR|11|medium|1334|33.0|26.83|weather|late_aircraft|carrier
EWR|12|high|955|127.86|119.75|weather|late_aircraft|carrier
EWR|12|low|8031|-2.27|-8.93|weather|late_aircraft|carrier
EWR|12|medium|1788|31.8|25.43|weather|late_aircraft|carrier
EYW|1|high|100|177.61|169.84|late_aircraft|carrier|nas
EYW|1|low|586|-4.36|-9.46|late_aircraft|carrier|nas
EYW|1|medium|149|30.39|24.9|late_aircraft|carrier|nas
EYW|2|high|64|199.44|195.23|late_aircraft|weather|carrier
EYW|2|low|618|-3.78|-2.81|late_aircraft|weather|carrier
EYW|2|medium|109|30.42|28.16|late_aircraft|weather|carrier
EYW|3|high|113|195.39|185.23|weather|late_aircraft|carrier
EYW|3|low|554|-3.3|-4.18|weather|late_aircraft|carrier
EYW|3|medium|171|32.01|28.66|weather|late_aircraft|carrier
EYW|4|high|74|142.45|138.15|weather|late_aircraft|carrier
EYW|4|low|546|-3.99|-4.99|weather|late_aircraft|carrier
EYW|4|medium|140|29.68|24.83|weather|late_aircraft|carrier
EYW|5|high|103|161.75|160.39|late_aircraft|weather|carrier
EYW|5|low|425|-4.16|-5.1|late_aircraft|weather|carrier
EYW|5|medium|99|32.29|36.3|late_aircraft|weather|carrier
EYW|6|high|59|174.71|169.44|weather|late_aircraft|carrier
EYW|6|low|353|-4.16|-6.91|weather|late_aircraft|carrier
EYW|6|medium|79|32.66|31.41|weather|late_aircraft|carrier
EYW|7|high|79|180.06|170.77|late_aircraft|weather|carrier
EYW|7|low|335|-3.93|-6.81|late_aircraft|weather|carrier
EYW|7|medium|82|34.0|32.0|late_aircraft|weather|carrier
EYW|8|high|55|166.71|155.42|late_aircraft|weather|carrier
EYW|8|low|350|-7.03|-9.51|late_aircraft|weather|carrier
EYW|8|medium|54|32.48|32.48|late_aircraft|weather|carrier
EYW|9|high|16|195.62|196.69|late_aircraft|weather|carrier
EYW|9|low|397|-6.85|-8.53|late_aircraft|weather|carrier
EYW|9|medium|44|31.34|27.27|late_aircraft|weather|carrier
EYW|10|high|15|219.93|191.07|carrier|late_aircraft|nas
EYW|10|low|477|-7.33|-11.06|carrier|late_aircraft|nas
EYW|10|medium|42|30.48|24.74|carrier|late_aircraft|nas
EYW|11|high|35|175.26|167.66|late_aircraft|carrier|weather
EYW|11|low|579|-5.41|-7.56|late_aircraft|carrier|weather
EYW|11|medium|76|27.87|26.46|late_aircraft|carrier|weather
EYW|12|high|88|206.12|205.35|weather|late_aircraft|carrier
EYW|12|low|547|-5.16|-8.56|weather|late_aircraft|carrier
EYW|12|medium|115|32.49|27.82|weather|late_aircraft|carrier
FAI|1|high|20|105.75|101.5|carrier|late_aircraft|weather
FAI|1|low|140|-5.65|-9.06|carrier|late_aircraft|weather
FAI|1|medium|23|33.17|22.87|carrier|late_aircraft|weather
FAI|2|high|7|85.0|90.0|late_aircraft|weather|carrier
FAI|2|low|169|-5.63|-8.17|late_aircraft|weather|carrier
FAI|2|medium|10|29.1|22.8|late_aircraft|weather|carrier
FAI|3|high|13|104.31|102.23|late_aircraft|carrier|nas
FAI|3|low|260|-6.53|-7.57|late_aircraft|carrier|nas
FAI|3|medium|30|28.2|22.3|late_aircraft|carrier|nas
FAI|4|high|6|217.67|217.67|carrier|security|late_aircraft
FAI|4|low|220|-7.98|-13.46|carrier|security|late_aircraft
FAI|4|medium|32|35.94|24.31|carrier|security|late_aircraft
FAI|5|high|11|134.82|120.09|carrier|late_aircraft|nas
FAI|5|low|254|-7.12|-13.98|carrier|late_aircraft|nas
FAI|5|medium|43|28.93|17.91|carrier|late_aircraft|nas
FAI|6|high|19|182.05|178.68|carrier|late_aircraft|nas
FAI|6|low|308|-4.73|-7.98|carrier|late_aircraft|nas
FAI|6|medium|43|29.16|22.7|carrier|late_aircraft|nas
FAI|7|high|27|216.93|217.41|carrier|late_aircraft|weather
FAI|7|low|281|-3.7|-7.92|carrier|late_aircraft|weather
FAI|7|medium|69|28.59|20.88|carrier|late_aircraft|weather
FAI|8|high|15|125.27|116.6|late_aircraft|carrier|weather
FAI|8|low|309|-4.26|-10.1|late_aircraft|carrier|weather
FAI|8|medium|66|30.55|20.36|late_aircraft|carrier|weather
FAI|9|high|10|149.5|134.7|carrier|late_aircraft|nas
FAI|9|low|286|-5.8|-12.79|carrier|late_aircraft|nas
FAI|9|medium|49|26.41|7.14|carrier|late_aircraft|nas
FAI|10|high|7|229.14|211.29|weather|late_aircraft|carrier
FAI|10|low|231|-6.1|-6.68|weather|late_aircraft|carrier
FAI|10|medium|26|31.88|27.54|weather|late_aircraft|carrier
FAI|11|high|9|186.11|178.33|carrier|late_aircraft|weather
FAI|11|low|183|-3.98|-9.77|carrier|late_aircraft|weather
FAI|11|medium|16|25.0|11.88|carrier|late_aircraft|weather
FAI|12|high|14|149.93|147.29|late_aircraft|carrier|weather
FAI|12|low|184|-4.21|-7.24|late_aircraft|carrier|weather
FAI|12|medium|21|28.43|25.05|late_aircraft|carrier|weather
FAR|1|high|54|184.85|180.43|late_aircraft|carrier|weather
FAR|1|low|410|-4.02|-12.37|late_aircraft|carrier|weather
FAR|1|medium|52|34.54|30.08|late_aircraft|carrier|weather
FAR|2|high|34|271.68|259.24|late_aircraft|weather|carrier
FAR|2|low|444|-6.01|-18.75|late_aircraft|weather|carrier
FAR|2|medium|26|22.27|15.38|late_aircraft|weather|carrier
FAR|3|high|27|148.41|142.96|weather|carrier|late_aircraft
FAR|3|low|484|-5.68|-14.9|weather|carrier|late_aircraft
FAR|3|medium|37|31.22|16.7|weather|carrier|late_aircraft
FAR|4|high|21|138.71|120.95|weather|late_aircraft|carrier
FAR|4|low|477|-6.46|-12.93|weather|late_aircraft|carrier
FAR|4|medium|32|27.03|20.19|weather|late_aircraft|carrier
FAR|5|high|42|146.71|140.64|late_aircraft|weather|carrier
FAR|5|low|444|-4.99|-9.4|late_aircraft|weather|carrier
FAR|5|medium|51|33.82|33.53|late_aircraft|weather|carrier
FAR|6|high|66|175.56|175.68|late_aircraft|carrier|security
FAR|6|low|428|-3.6|-5.26|late_aircraft|carrier|security
FAR|6|medium|68|34.81|35.59|late_aircraft|carrier|security
FAR|7|high|57|159.84|156.54|carrier|late_aircraft|weather
FAR|7|low|448|-3.92|-6.43|carrier|late_aircraft|weather
FAR|7|medium|72|30.24|28.07|carrier|late_aircraft|weather
FAR|8|high|47|178.66|175.26|carrier|weather|late_aircraft
FAR|8|low|468|-4.88|-6.34|carrier|weather|late_aircraft
FAR|8|medium|57|30.95|33.04|carrier|weather|late_aircraft
FAR|9|high|21|148.9|137.24|weather|late_aircraft|carrier
FAR|9|low|491|-6.14|-12.77|weather|late_aircraft|carrier
FAR|9|medium|43|30.21|25.6|weather|late_aircraft|carrier
FAR|10|high|28|112.39|104.96|carrier|late_aircraft|weather
FAR|10|low|513|-6.38|-15.44|carrier|late_aircraft|weather
FAR|10|medium|42|31.29|20.67|carrier|late_aircraft|weather
FAR|11|high|40|148.7|145.6|late_aircraft|weather|carrier
FAR|11|low|465|-4.09|-8.28|late_aircraft|weather|carrier
FAR|11|medium|59|31.51|29.19|late_aircraft|weather|carrier
FAR|12|high|73|249.7|244.99|late_aircraft|weather|carrier
FAR|12|low|439|-4.33|-7.52|late_aircraft|weather|carrier
FAR|12|medium|84|28.77|23.95|late_aircraft|weather|carrier
FAT|1|high|57|121.07|115.07|carrier|late_aircraft|weather
FAT|1|low|701|-3.7|-8.03|carrier|late_aircraft|weather
FAT|1|medium|105|32.72|26.41|carrier|late_aircraft|weather
FAT|2|high|45|151.67|138.18|security|carrier|weather
FAT|2|low|697|-3.65|-9.15|security|carrier|weather
FAT|2|medium|93|31.44|25.46|security|carrier|weather
FAT|3|high|58|128.81|126.88|security|late_aircraft|carrier
FAT|3|low|778|-4.09|-8.64|security|late_aircraft|carrier
FAT|3|medium|108|30.59|26.02|security|late_aircraft|carrier
FAT|4|high|61|178.64|179.18|weather|late_aircraft|carrier
FAT|4|low|750|-3.27|-7.18|weather|late_aircraft|carrier
FAT|4|medium|95|31.67|28.39|weather|late_aircraft|carrier
FAT|5|high|73|184.59|179.74|weather|carrier|late_aircraft
FAT|5|low|774|-2.78|-6.56|weather|carrier|late_aircraft
FAT|5|medium|141|31.36|26.23|weather|carrier|late_aircraft
FAT|6|high|59|159.05|155.51|weather|carrier|late_aircraft
FAT|6|low|775|-2.52|-5.88|weather|carrier|late_aircraft
FAT|6|medium|141|30.86|27.58|weather|carrier|late_aircraft
FAT|7|high|87|165.95|164.93|carrier|late_aircraft|weather
FAT|7|low|779|-2.92|-7.16|carrier|late_aircraft|weather
FAT|7|medium|140|32.19|29.21|carrier|late_aircraft|weather
FAT|8|high|65|127.85|128.12|weather|carrier|late_aircraft
FAT|8|low|835|-3.66|-7.1|weather|carrier|late_aircraft
FAT|8|medium|101|30.95|26.22|weather|carrier|late_aircraft
FAT|9|high|48|132.69|128.77|carrier|late_aircraft|weather
FAT|9|low|861|-4.17|-8.98|carrier|late_aircraft|weather
FAT|9|medium|95|31.76|25.52|carrier|late_aircraft|weather
FAT|10|high|38|162.74|163.45|carrier|weather|late_aircraft
FAT|10|low|961|-3.73|-8.81|carrier|weather|late_aircraft
FAT|10|medium|90|30.63|26.14|carrier|weather|late_aircraft
FAT|11|high|55|192.96|190.65|late_aircraft|carrier|weather
FAT|11|low|874|-3.69|-8.39|late_aircraft|carrier|weather
FAT|11|medium|109|30.07|25.71|late_aircraft|carrier|weather
FAT|12|high|104|176.91|178.03|weather|carrier|late_aircraft
FAT|12|low|748|-2.26|-6.93|weather|carrier|late_aircraft
FAT|12|medium|180|32.17|28.02|weather|carrier|late_aircraft
FAY|1|high|10|154.0|160.4|weather|carrier|late_aircraft
FAY|1|low|102|-4.42|-11.95|weather|carrier|late_aircraft
FAY|1|medium|8|24.5|16.88|weather|carrier|late_aircraft
